SPECTRUM - MS	
nESI_cells ctrl sample 3.raw	
FTMS + p NSI Full ms [50.00-1000.00]	
Scan #: 77-103	
RT: 0.45-0.55	
AV: 27	
Data points: 98715	
Mass	Intensity
50.342058	0
50.342134	355.932018
50.34221	524.98808
50.342287	571.114237
50.342363	481.778127
50.34244	322.70065
50.342516	3.805724
50.342592	0
50.342669	0
50.342745	0
50.342822	0
50.367203	0
50.36728	0
50.367356	0
50.367433	0
50.367509	297.480696
50.367586	473.220206
50.367662	574.724461
50.367738	549.243509
50.367815	406.43823
50.367891	5.598468
50.367968	0
50.368044	0
50.368121	0
50.368197	0
50.41089	0
50.410966	0
50.411043	0
50.411119	0
50.411196	267.493828
50.411273	394.928377
50.411349	447.746064
50.411426	395.923875
50.411502	271.094289
50.411579	2.881817
50.411655	0
50.411732	0
50.411809	0
50.411885	0
50.445052	0
50.445129	0
50.445206	0
50.445282	0
50.445359	262.743471
50.445435	422.61617
50.445512	501.817937
50.445589	426.62307
50.445665	243.134401
50.445742	2.721177
50.445819	0
50.445895	0
50.445972	0
50.446049	0
50.450341	0
50.450417	0
50.450494	0
50.450571	0
50.450647	318.315841
50.450724	506.847874
50.4508	581.101847
50.450877	500.995824
50.450954	331.37996
50.45103	5.793026
50.451107	0
50.451184	0
50.45126	0
50.451337	0
50.468665	0
50.468741	0
50.468818	0
50.468895	0
50.468971	219.600555
50.469048	401.990576
50.469125	512.317926
50.469201	499.198103
50.469278	385.705909
50.469355	4.884591
50.469431	0
50.469508	0
50.469585	0
50.469662	0
50.486538	0
50.486615	0
50.486692	0
50.486768	0
50.486845	248.800954
50.486922	392.632926
50.486999	455.367377
50.487075	399.839407
50.487152	270.503367
50.487229	4.758599
50.487305	0
50.487382	0
50.487459	0
50.487536	0
50.507953	0
50.50803	0
50.508106	0
50.508183	0
50.50826	339.343
50.508337	520.826826
50.508414	568.982849
50.50849	466.812197
50.508567	297.623175
50.508644	5.242445
50.508721	0
50.508797	0
50.508874	0
50.508951	0
50.511331	0
50.511408	0
50.511485	0
50.511562	0
50.511639	304.085584
50.511715	478.713133
50.511792	557.713957
50.511869	499.120406
50.511946	351.003139
50.512022	6.197328
50.512099	0
50.512176	0
50.512253	0
50.51233	0
50.53184	0
50.531917	0
50.531994	0
50.53207	0
50.532147	383.993664
50.532224	508.307076
50.532301	524.114401
50.532378	412.595548
50.532455	224.933595
50.532531	3.962123
50.532608	0
50.532685	0
50.532762	0
50.532839	0
50.551285	0
50.551361	0
50.551438	0
50.551515	0
50.551592	376.195172
50.551669	552.344949
50.551746	620.772268
50.551823	551.450221
50.5519	390.897844
50.551976	6.948083
50.552053	0
50.55213	0
50.552207	0
50.552284	0
50.589438	0
50.589515	0
50.589592	0
50.589669	0
50.589746	234.956045
50.589823	366.70197
50.5899	412.996443
50.589977	354.354209
50.590054	239.101799
50.590131	4.266689
50.590208	0
50.590285	0
50.590362	0
50.590438	0
50.59675	0
50.596827	0
50.596904	0
50.596981	0
50.597058	259.102649
50.597135	423.357467
50.597212	571.786465
50.597289	591.284772
50.597366	456.509054
50.597443	252.96045
50.59752	4.500666
50.597597	0
50.597674	0
50.597751	0
50.597828	0
50.656619	0
50.656696	0
50.656773	0
50.65685	0
50.656927	312.367978
50.657004	433.324639
50.657082	477.636919
50.657159	419.3893
50.657236	280.757949
50.657313	4.706621
50.65739	0
50.657467	0
50.657544	0
50.657621	0
50.702922	0
50.702999	0
50.703076	0
50.703154	0
50.703231	278.817526
50.703308	437.103439
50.703385	492.721158
50.703463	427.826664
50.70354	296.335871
50.703617	5.380645
50.703694	0
50.703771	0
50.703849	0
50.703926	0
50.722002	0
50.722079	0
50.722156	0
50.722234	0
50.722311	238.405863
50.722388	369.998932
50.722465	424.064799
50.722543	368.291505
50.72262	241.973508
50.722697	4.874266
50.722775	0
50.722852	0
50.722929	0
50.723006	0
50.815781	0
50.815858	0
50.815936	0
50.816013	0
50.816091	270.541808
50.816168	421.071564
50.816246	465.071941
50.816323	380.490985
50.816401	232.491094
50.816478	24.410092
50.816556	0
50.816633	0
50.816711	0
50.816788	0
50.837483	0
50.837561	0
50.837638	0
50.837716	0
50.837793	254.313428
50.837871	385.190361
50.837948	455.267018
50.838026	420.306895
50.838103	288.078945
50.838181	8.554268
50.838258	0
50.838336	0
50.838413	0
50.838491	0
50.856096	0
50.856174	0
50.856251	0
50.856329	0
50.856406	250.845957
50.856484	415.834177
50.856561	498.014846
50.856639	442.846679
50.856717	288.528509
50.856794	6.447447
50.856872	0
50.856949	0
50.857027	0
50.857104	0
50.890401	0
50.890479	0
50.890557	0
50.890634	0
50.890712	278.921634
50.89079	451.373392
50.890867	533.942084
50.890945	472.280224
50.891023	299.60171
50.8911	6.869339
50.891178	0
50.891256	0
50.891333	0
50.891411	0
50.900265	0
50.900343	0
50.90042	0
50.900498	0
50.900576	317.710527
50.900653	477.152108
50.900731	520.018481
50.900809	418.74094
50.900886	241.198286
50.900964	6.753037
50.901042	0
50.901119	0
50.901197	0
50.901275	0
50.929561	0
50.929639	0
50.929717	0
50.929795	0
50.929872	288.883197
50.92995	424.033912
50.930028	450.038562
50.930106	360.003673
50.930183	219.313247
50.930261	6.355184
50.930339	0
50.930417	0
50.930494	0
50.930572	0
50.945114	0
50.945191	0
50.945269	0
50.945347	0
50.945425	216.926465
50.945503	372.449296
50.94558	472.42518
50.945658	453.035709
50.945736	321.952294
50.945814	10.086294
50.945891	0
50.945969	0
50.946047	0
50.946125	0
50.966665	0
50.966743	0
50.966821	0
50.966899	0
50.966976	321.249101
50.967054	510.99241
50.967132	591.572402
50.96721	509.320752
50.967288	316.87798
50.967366	9.204022
50.967443	0
50.967521	0
50.967599	0
50.967677	0
50.969856	0
50.969934	0
50.970012	0
50.97009	0
50.970168	267.80535
50.970245	443.495928
50.970323	524.433437
50.970401	446.391423
50.970479	267.190618
50.970557	7.994662
50.970635	0
50.970712	0
50.97079	0
50.970868	0
51.039122	0
51.0392	0
51.039278	0
51.039356	0
51.039434	244.689652
51.039512	410.244992
51.03959	514.519522
51.039668	498.60941
51.039746	373.22138
51.039824	20.985678
51.039902	0
51.03998	0
51.040058	0
51.040136	0
51.049029	0
51.049107	0
51.049185	0
51.049263	0
51.049341	263.689009
51.049419	354.496161
51.049497	379.769202
51.049575	331.061
51.049653	233.578705
51.049731	6.809859
51.049809	0
51.049887	0
51.049965	0
51.050043	0
51.051058	0
51.051136	0
51.051214	0
51.051292	0
51.05137	307.585794
51.051448	453.334544
51.051526	502.02193
51.051604	445.906346
51.051682	324.838537
51.05176	11.424123
51.051838	0
51.051916	0
51.051994	0
51.052072	0
51.071818	0
51.071896	0
51.071974	0
51.072052	0
51.07213	273.072644
51.072208	466.916372
51.072286	556.1986
51.072364	483.901273
51.072442	302.783702
51.07252	11.747075
51.072598	0
51.072677	0
51.072755	0
51.072833	0
51.169936	0
51.170014	0
51.170092	0
51.17017	0
51.170249	335.80635
51.170327	482.340974
51.170405	537.269322
51.170484	461.480262
51.170562	290.576703
51.17064	8.57599
51.170719	0
51.170797	0
51.170875	0
51.170953	0
51.194059	0
51.194137	0
51.194215	0
51.194294	0
51.194372	294.242613
51.194451	432.825281
51.194529	483.949187
51.194607	418.125276
51.194686	284.158719
51.194764	8.079986
51.194842	0
51.194921	258.249877
51.194999	370.453727
51.195077	415.8851
51.195156	363.895561
51.195234	239.277296
51.195312	18.98344
51.195391	0
51.195469	0
51.195547	0
51.195626	0
51.219767	0
51.219845	0
51.219924	0
51.220002	0
51.220081	276.319996
51.220159	397.585259
51.220238	483.935955
51.220316	480.702816
51.220394	377.464678
51.220473	11.879329
51.220551	0
51.22063	0
51.220708	0
51.220786	0
51.247143	0
51.247221	0
51.2473	0
51.247378	0
51.247457	221.470962
51.247535	372.588879
51.247613	457.76486
51.247692	428.995861
51.24777	309.043342
51.247849	174.225699
51.247927	6.142935
51.248006	0
51.248084	0
51.248163	0
51.248241	0
51.24832	0
51.248398	0
51.248477	381.539361
51.248555	522.308753
51.248634	559.070365
51.248712	495.262402
51.248791	371.677163
51.248869	18.272309
51.248948	0
51.249026	0
51.249104	0
51.249183	0
51.255776	0
51.255854	0
51.255933	0
51.256011	0
51.25609	371.199096
51.256168	583.905308
51.256247	658.365492
51.256325	558.983263
51.256404	364.114535
51.256482	12.735194
51.256561	0
51.256639	0
51.256718	0
51.256796	0
51.259072	0
51.259151	0
51.259229	0
51.259308	0
51.259386	353.946379
51.259465	509.522121
51.259543	653.234591
51.259622	711.136227
51.2597	648.920401
51.259779	492.015333
51.259857	300.189419
51.259936	28.683956
51.260014	0
51.260093	0
51.260171	0
51.26025	0
51.261349	0
51.261427	0
51.261506	0
51.261584	0
51.261663	311.150831
51.261741	479.368761
51.26182	554.400034
51.261898	497.883311
51.261977	353.75444
51.262055	20.196331
51.262134	0
51.262212	0
51.262291	0
51.26237	0
51.299052	0
51.29913	0
51.299209	0
51.299287	0
51.299366	346.46078
51.299445	532.470246
51.299523	619.65401
51.299602	533.602171
51.29968	305.951339
51.299759	9.757834
51.299838	0
51.299916	0
51.299995	0
51.300073	0
51.302038	0
51.302117	0
51.302195	0
51.302274	0
51.302353	269.926351
51.302431	437.794796
51.30251	513.831707
51.302588	456.467211
51.302667	310.67174
51.302746	9.811345
51.302824	0
51.302903	0
51.302981	0
51.30306	0
51.304003	0
51.304082	0
51.30416	0
51.304239	0
51.304318	273.704751
51.304396	434.873436
51.304475	488.49183
51.304553	421.133797
51.304632	289.13559
51.304711	10.338744
51.304789	0
51.304868	0
51.304947	0
51.305025	0
51.331446	0
51.331525	0
51.331604	0
51.331682	0
51.331761	285.807617
51.33184	451.431542
51.331918	510.418883
51.331997	425.197615
51.332076	247.813704
51.332154	8.384044
51.332233	0
51.332312	0
51.33239	0
51.332469	0
51.33475	0
51.334829	0
51.334908	0
51.334987	0
51.335065	223.740043
51.335144	363.58304
51.335223	435.681264
51.335301	408.618181
51.33538	305.391422
51.335459	19.57321
51.335537	0
51.335616	0
51.335695	0
51.335773	0
51.340022	0
51.340101	0
51.340179	0
51.340258	0
51.340337	270.08194
51.340415	457.880623
51.340494	548.613821
51.340573	483.474456
51.340651	302.340125
51.34073	10.415838
51.340809	0
51.340888	0
51.340966	0
51.341045	0
51.364817	0
51.364895	0
51.364974	0
51.365053	0
51.365132	344.734284
51.36521	536.398352
51.365289	640.972314
51.365368	552.01069
51.365447	293.904927
51.365525	18.482135
51.365604	0
51.365683	0
51.365762	0
51.36584	0
51.366864	0
51.366943	0
51.367022	0
51.3671	0
51.367179	226.293491
51.367258	366.92197
51.367337	451.131931
51.367415	419.192828
51.367494	286.102748
51.367573	13.424651
51.367652	0
51.36773	0
51.367809	0
51.367888	0
51.456121	0
51.4562	0
51.456279	0
51.456358	0
51.456437	315.625487
51.456516	487.218132
51.456595	565.985969
51.456674	496.159474
51.456753	313.151254
51.456832	30.290118
51.456911	0
51.45699	0
51.457069	0
51.457148	0
51.459122	0
51.459201	0
51.45928	0
51.459359	0
51.459437	269.302348
51.459516	463.98666
51.459595	567.297546
51.459674	519.235627
51.459753	356.667772
51.459832	15.232948
51.459911	0
51.45999	0
51.460069	0
51.460148	0
51.479499	0
51.479578	0
51.479657	0
51.479736	0
51.479815	394.285759
51.479894	593.348935
51.479973	630.864231
51.480052	490.846072
51.480131	266.400702
51.48021	14.195507
51.480289	0
51.480368	0
51.480447	0
51.480526	0
51.512777	0
51.512856	0
51.512935	0
51.513014	0
51.513093	277.661286
51.513172	496.661789
51.513251	609.142565
51.51333	551.151385
51.513409	364.65239
51.513488	13.736049
51.513567	0
51.513647	0
51.513726	0
51.513805	0
51.540625	0
51.540704	0
51.540783	0
51.540862	0
51.540942	178.501363
51.541021	301.818901
51.5411	688.55369
51.541179	896.613011
51.541258	1231.095261
51.541337	1216.34147
51.541416	1196.840197
51.541496	995.480623
51.541575	566.427993
51.541654	365.2001
51.541733	21.510186
51.541812	0
51.541891	0
51.54197	0
51.54205	0
51.57008	0
51.570159	0
51.570238	0
51.570318	0
51.570397	336.04398
51.570476	482.752026
51.570555	531.771038
51.570635	451.496298
51.570714	280.57516
51.570793	11.376971
51.570872	0
51.570951	0
51.571031	0
51.57111	0
51.612327	0
51.612407	0
51.612486	0
51.612565	0
51.612644	397.421078
51.612724	570.235685
51.612803	645.278231
51.612882	580.070626
51.612962	400.686045
51.613041	15.848551
51.61312	0
51.6132	0
51.613279	0
51.613358	0
51.626448	0
51.626527	0
51.626606	0
51.626686	0
51.626765	317.42435
51.626844	481.031961
51.626924	544.983923
51.627003	493.005237
51.627082	355.080408
51.627162	22.076157
51.627241	0
51.62732	0
51.6274	0
51.627479	0
51.687915	0
51.687994	0
51.688074	0
51.688153	0
51.688233	268.932783
51.688312	437.892076
51.688392	520.1098
51.688471	453.082767
51.688551	276.056013
51.68863	11.390768
51.68871	0
51.688789	0
51.688869	0
51.688948	337.647968
51.689028	513.903085
51.689107	593.048907
51.689187	540.68213
51.689266	387.68717
51.689346	33.627284
51.689425	0
51.689505	0
51.689584	0
51.689664	0
51.729989	0
51.730068	0
51.730148	0
51.730227	0
51.730307	349.66549
51.730387	509.594226
51.730466	617.135746
51.730546	619.658069
51.730625	501.039721
51.730705	316.387946
51.730785	19.230656
51.730864	0
51.730944	0
51.731023	0
51.731103	0
51.752757	0
51.752837	0
51.752916	0
51.752996	0
51.753076	274.297518
51.753155	508.166644
51.753235	598.137373
51.753314	485.942078
51.753394	272.343776
51.753474	14.803307
51.753553	0
51.753633	0
51.753713	0
51.753792	0
51.757774	0
51.757854	0
51.757934	0
51.758013	0
51.758093	316.189407
51.758173	502.297464
51.758252	555.277921
51.758332	438.309851
51.758412	227.664932
51.758491	13.522418
51.758571	0
51.758651	0
51.75873	0
51.75881	0
51.781677	0
51.781757	0
51.781836	0
51.781916	0
51.781996	217.339493
51.782075	417.918903
51.782155	575.163663
51.782235	582.554386
51.782314	434.001781
51.782394	223.569236
51.782474	10.359005
51.782554	0
51.782633	0
51.782713	0
51.782793	0
51.8701	0
51.87018	0
51.87026	0
51.87034	0
51.87042	267.45254
51.8705	430.573919
51.87058	487.488794
51.87066	419.48492
51.870739	282.076463
51.870819	22.929269
51.870899	0
51.870979	0
51.871059	0
51.871139	0
52.009899	0
52.009979	0
52.01006	0
52.01014	0
52.01022	357.044359
52.0103	570.549845
52.01038	649.033682
52.010461	546.790883
52.010541	353.588571
52.010621	24.996081
52.010701	0
52.010782	0
52.010862	0
52.010942	0
52.039115	0
52.039195	0
52.039276	0
52.039356	0
52.039436	184.246088
52.039517	297.500302
52.039597	346.433157
52.039677	304.954342
52.039757	206.478132
52.039838	11.719114
52.039918	0
52.039998	0
52.040079	0
52.040159	0
52.06249	0
52.06257	0
52.06265	0
52.062731	0
52.062811	347.083872
52.062891	521.013373
52.062972	544.984012
52.063052	438.267758
52.063132	285.836382
52.063213	14.694862
52.063293	0
52.063373	0
52.063454	0
52.063534	0
52.065704	0
52.065784	0
52.065864	0
52.065945	0
52.066025	270.264693
52.066106	391.265853
52.066186	431.765841
52.066266	389.993384
52.066347	295.404936
52.066427	14.654899
52.066507	0
52.066588	0
52.066668	0
52.066748	0
52.09746	0
52.097541	0
52.097621	0
52.097701	0
52.097782	286.891624
52.097862	415.934936
52.097943	442.734596
52.098023	354.098066
52.098104	208.770201
52.098184	11.33843
52.098264	0
52.098345	0
52.098425	0
52.098506	0
52.121357	0
52.121437	0
52.121518	0
52.121598	0
52.121679	333.388611
52.121759	481.964421
52.12184	539.432807
52.12192	470.845261
52.122001	688.426758
52.122081	602.755417
52.122162	696.089337
52.122242	664.88605
52.122323	514.219533
52.122403	326.431232
52.122484	16.693053
52.122564	0
52.122645	0
52.122725	0
52.122806	0
52.215978	0
52.216059	0
52.21614	0
52.21622	0
52.216301	333.184455
52.216382	513.145622
52.216463	626.559687
52.216543	590.350029
52.216624	406.02081
52.216705	21.375174
52.216785	0
52.216866	0
52.216947	0
52.217027	0
52.226391	0
52.226472	0
52.226553	0
52.226633	0
52.226714	305.677918
52.226795	516.285291
52.226875	637.874797
52.226956	570.698625
52.227037	350.286664
52.227118	21.007829
52.227198	0
52.227279	0
52.22736	0
52.227441	0
52.24351	0
52.243591	0
52.243672	0
52.243753	0
52.243833	285.387984
52.243914	471.442545
52.243995	563.503246
52.244076	496.789704
52.244157	305.657884
52.244237	18.396485
52.244318	0
52.244399	0
52.24448	0
52.24456	0
52.2764	0
52.276481	0
52.276561	0
52.276642	0
52.276723	421.626292
52.276804	596.39117
52.276885	627.064017
52.276966	504.822586
52.277046	303.703127
52.277127	17.354705
52.277208	0
52.277289	0
52.27737	0
52.277451	0
52.389446	0
52.389527	0
52.389608	0
52.389689	0
52.38977	295.746398
52.389851	425.451365
52.389932	467.233427
52.390013	399.103575
52.390094	255.400083
52.390176	16.600533
52.390257	0
52.390338	0
52.390419	0
52.3905	0
52.416303	0
52.416384	0
52.416466	0
52.416547	0
52.416628	243.424687
52.416709	382.248242
52.41679	451.062684
52.416871	408.593607
52.416953	278.266053
52.417034	16.176396
52.417115	0
52.417196	0
52.417277	0
52.417358	0
52.449518	0
52.4496	0
52.449681	0
52.449762	0
52.449843	293.154759
52.449925	469.175064
52.450006	601.977489
52.450087	589.579306
52.450168	420.342422
52.45025	24.221669
52.450331	0
52.450412	0
52.450493	0
52.450575	0
52.471788	0
52.471869	0
52.47195	0
52.472032	0
52.472113	290.423187
52.472194	453.444365
52.472276	530.114248
52.472357	481.569387
52.472438	331.702792
52.472519	22.312855
52.472601	0
52.472682	0
52.472763	0
52.472845	0
52.495292	0
52.495373	0
52.495454	0
52.495536	0
52.495617	318.757962
52.495698	515.720844
52.49578	629.861659
52.495861	608.209166
52.495943	462.05527
52.496024	266.396563
52.496105	16.054477
52.496187	0
52.496268	0
52.496349	0
52.496431	0
52.521091	0
52.521172	0
52.521254	0
52.521335	0
52.521417	183.893003
52.521498	302.63853
52.521579	358.291178
52.521661	322.351228
52.521742	218.130773
52.521824	12.922819
52.521905	0
52.521986	0
52.522068	0
52.522149	0
52.538844	0
52.538925	0
52.539007	0
52.539088	0
52.53917	231.418685
52.539251	373.629462
52.539333	460.331906
52.539414	412.859789
52.539496	248.235392
52.539577	15.633398
52.539659	0
52.53974	363.418039
52.539822	529.719038
52.539903	570.233492
52.539984	473.245685
52.540066	296.978224
52.540147	18.137592
52.540229	0
52.54031	0
52.540392	0
52.540473	0
52.584245	0
52.584326	0
52.584408	0
52.58449	0
52.584571	202.751356
52.584653	311.700991
52.584734	353.47497
52.584816	308.539991
52.584897	204.704421
52.584979	15.364687
52.585061	0
52.585142	0
52.585224	0
52.585305	0
52.604886	0
52.604968	0
52.60505	0
52.605131	0
52.605213	267.958218
52.605294	417.339187
52.605376	477.496622
52.605458	408.615761
52.605539	241.695267
52.605621	16.430362
52.605702	0
52.605784	0
52.605866	0
52.605947	0
52.629541	0
52.629623	0
52.629705	0
52.629786	0
52.629868	259.825961
52.62995	396.702312
52.630031	435.466216
52.630113	358.98126
52.630195	222.044026
52.630276	15.720697
52.630358	0
52.63044	0
52.630521	0
52.630603	0
52.692891	0
52.692973	0
52.693055	0
52.693137	0
52.693218	264.188343
52.6933	481.291671
52.693382	574.176737
52.693464	496.899867
52.693546	317.290498
52.693628	21.292515
52.693709	0
52.693791	0
52.693873	0
52.693955	0
52.702465	0
52.702547	0
52.702629	0
52.70271	0
52.702792	359.028735
52.702874	816.031359
52.702956	1056.475305
52.703038	1050.27585
52.70312	813.884109
52.703201	327.146059
52.703283	21.423987
52.703365	121.127193
52.703447	495.405896
52.703529	763.59643
52.703611	603.920345
52.703692	334.499709
52.703774	20.501569
52.703856	0
52.703938	0
52.70402	0
52.704102	0
52.739311	0
52.739393	0
52.739475	0
52.739557	0
52.739639	271.100586
52.739721	479.878655
52.739803	579.95094
52.739885	510.001492
52.739967	320.379241
52.740048	27.681442
52.74013	0
52.740212	0
52.740294	0
52.740376	0
52.760536	0
52.760618	0
52.7607	0
52.760782	0
52.760864	348.845906
52.760946	571.625287
52.761028	675.073328
52.76111	595.453071
52.761192	377.162225
52.761274	28.411329
52.761356	0
52.761438	0
52.761519	0
52.761601	0
52.788992	0
52.789074	0
52.789156	0
52.789238	0
52.78932	233.630389
52.789402	446.185544
52.789484	582.561381
52.789566	564.498436
52.789648	406.366578
52.78973	37.805436
52.789812	0
52.789894	0
52.789976	0
52.790058	0
52.799495	0
52.799577	0
52.799659	0
52.799741	0
52.799823	314.779246
52.799905	485.414864
52.799987	569.927624
52.800069	537.742207
52.800151	396.952613
52.800233	35.365158
52.800315	0
52.800397	0
52.800479	0
52.800561	0
52.824533	0
52.824615	0
52.824697	0
52.824779	0
52.824861	236.013268
52.824944	348.14402
52.825026	394.163149
52.825108	350.314584
52.82519	245.105918
52.825272	21.62087
52.825354	0
52.825436	0
52.825518	0
52.825601	0
52.849425	0
52.849507	0
52.849589	0
52.849671	0
52.849753	350.765503
52.849836	582.965752
52.849918	673.503412
52.85	597.010715
52.850082	421.017759
52.850164	33.94012
52.850247	0
52.850329	0
52.850411	0
52.850493	0
52.931042	0
52.931124	0
52.931207	0
52.931289	0
52.931371	205.940849
52.931454	383.632486
52.931536	489.78935
52.931619	466.292699
52.931701	328.707401
52.931783	26.285702
52.931866	0
52.931948	0
52.93203	0
52.932113	0
52.975385	0
52.975468	0
52.97555	0
52.975633	0
52.975715	455.460632
52.975798	648.156268
52.97588	679.519272
52.975963	555.902803
52.976045	361.430751
52.976128	24.958599
52.97621	0
52.976293	0
52.976375	0
52.976457	0
52.980747	0
52.980829	0
52.980912	0
52.980994	0
52.981076	220.159771
52.981159	360.563763
52.981241	429.273183
52.981324	395.23132
52.981406	280.908353
52.981489	21.682917
52.981571	0
52.981654	0
52.981736	0
52.981819	0
53.005419	0
53.005501	0
53.005584	0
53.005666	0
53.005749	267.383847
53.005831	435.150393
53.005914	512.513294
53.005997	468.464789
53.006079	338.348621
53.006162	24.740217
53.006244	257.247778
53.006327	490.238424
53.006409	625.989004
53.006492	584.68193
53.006574	398.078415
53.006657	35.143163
53.006739	0
53.006822	0
53.006905	0
53.006987	0
53.019537	0
53.019619	0
53.019702	0
53.019784	0
53.019867	337.156478
53.019949	480.980065
53.020032	524.906946
53.020115	459.355458
53.020197	321.890735
53.02028	31.58281
53.020362	0
53.020445	0
53.020528	0
53.02061	0
53.030852	0
53.030934	0
53.031017	0
53.031099	0
53.031182	241.14112
53.031265	423.462295
53.031347	515.807284
53.03143	471.315186
53.031512	329.675454
53.031595	24.277277
53.031678	0
53.03176	0
53.031843	0
53.031925	0
53.062668	0
53.062751	0
53.062834	0
53.062916	0
53.062999	349.883335
53.063082	542.291312
53.063164	605.501325
53.063247	522.648714
53.06333	351.593536
53.063412	26.508625
53.063495	0
53.063578	0
53.06366	0
53.063743	0
53.097741	0
53.097824	0
53.097907	0
53.097989	0
53.098072	316.094904
53.098155	471.364908
53.098238	524.972755
53.098321	452.087779
53.098403	296.778085
53.098486	21.070058
53.098569	0
53.098652	0
53.098734	0
53.098817	0
53.149421	0
53.149504	0
