SPECTRUM - MS	
50.446508	285.228355
50.446585	428.482065
50.446662	516.598659
50.446738	490.344864
50.446815	355.493929
50.446892	4.357413
50.446968	0
50.447045	0
50.447121	0
50.447198	0
50.467591	0
50.467668	0
50.467744	0
50.467821	0
50.467898	396.103525
50.467974	557.588892
50.468051	603.354356
50.468128	520.378846
50.468204	356.490178
50.468281	8.772039
50.468358	0
50.468434	0
50.468511	0
50.468588	0
50.486308	0
50.486385	0
50.486461	0
50.486538	0
50.486615	255.887479
50.486692	436.032746
50.486768	544.051758
50.486845	515.280741
50.486922	373.936793
50.486998	5.164076
50.487075	0
50.487152	0
50.487229	0
50.487305	0
50.504498	0
50.504575	0
50.504651	0
50.504728	0
50.504805	295.603004
50.504882	494.772742
50.504959	605.125206
50.505035	561.48823
50.505112	392.198935
50.505189	19.956332
50.505266	0
50.505342	0
50.505419	0
50.505496	0
50.50634	0
50.506417	0
50.506494	0
50.506571	0
50.506648	354.707539
50.506724	556.290207
50.506801	640.704978
50.506878	549.291041
50.506955	345.212814
50.507031	7.566266
50.507108	0
50.507185	0
50.507262	0
50.507339	0
50.526539	0
50.526615	0
50.526692	0
50.526769	0
50.526846	260.487906
50.526923	500.785183
50.527	681.817307
50.527076	664.820847
50.527153	460.349439
50.52723	8.675431
50.527307	0
50.527384	0
50.527461	0
50.527537	0
50.528075	0
50.528152	0
50.528229	0
50.528306	0
50.528382	310.347397
50.528459	541.768794
50.528536	709.571859
50.528613	700.992946
50.52869	529.014496
50.528767	323.630799
50.528843	16.455923
50.52892	0
50.528997	0
50.529074	0
50.529151	0
50.532378	0
50.532454	0
50.532531	0
50.532608	0
50.532685	312.988299
50.532762	469.75058
50.532839	569.066152
50.532915	573.561499
50.532992	485.328716
50.533069	341.407731
50.533146	6.339674
50.533223	0
50.5333	0
50.533377	0
50.533453	0
50.548978	0
50.549055	0
50.549132	0
50.549209	0
50.549286	253.569583
50.549363	435.743892
50.549439	539.065403
50.549516	503.234087
50.549593	352.660076
50.54967	9.496265
50.549747	0
50.549824	0
50.549901	0
50.549978	0
50.584743	0
50.58482	0
50.584897	0
50.584974	0
50.585051	255.579404
50.585128	472.367275
50.585205	580.206099
50.585282	512.474453
50.585359	335.008444
50.585436	5.90323
50.585513	0
50.58559	0
50.585667	0
50.585744	0
50.588206	0
50.588283	0
50.58836	0
50.588437	0
50.588514	411.525979
50.588591	612.807641
50.588668	688.706024
50.588745	571.742799
50.588822	329.216846
50.588899	6.432322
50.588976	0
50.589053	0
50.58913	0
50.589207	0
50.705857	0
50.705934	0
50.706011	0
50.706088	0
50.706165	377.81403
50.706243	597.086177
50.70632	661.107903
50.706397	513.776207
50.706474	252.125036
50.706552	4.858954
50.706629	0
50.706706	0
50.706783	0
50.706861	0
50.777294	0
50.777371	0
50.777449	0
50.777526	0
50.777603	288.111743
50.777681	514.840068
50.777758	667.272737
50.777836	653.783582
50.777913	492.023149
50.77799	291.499994
50.778068	15.11309
50.778145	0
50.778223	0
50.7783	0
50.778377	0
50.821515	0
50.821593	0
50.82167	0
50.821748	0
50.821825	280.705235
50.821903	472.580911
50.82198	565.586666
50.822058	505.329725
50.822135	334.669497
50.822213	10.579779
50.82229	0
50.822368	0
50.822445	0
50.822523	0
50.834537	0
50.834614	0
50.834692	0
50.834769	0
50.834847	276.621412
50.834924	476.364119
50.835002	574.824401
50.83508	514.310549
50.835157	336.337671
50.835235	12.389341
50.835312	0
50.83539	0
50.835467	0
50.835545	0
50.847486	0
50.847564	0
50.847641	0
50.847719	0
50.847796	346.653406
50.847874	569.345521
50.847951	652.404595
50.848029	563.989176
50.848107	381.650583
50.848184	8.551596
50.848262	0
50.848339	0
50.848417	0
50.848494	0
50.860285	0
50.860363	0
50.86044	0
50.860518	0
50.860595	378.469827
50.860673	574.505211
50.860751	652.011578
50.860828	560.453432
50.860906	357.245169
50.860983	8.11894
50.861061	0
50.861139	0
50.861216	0
50.861294	0
50.867268	0
50.867346	0
50.867424	0
50.867501	0
50.867579	305.112703
50.867656	517.231582
50.867734	658.678718
50.867812	642.050185
50.867889	476.629817
50.867967	25.084492
50.868044	0
50.868122	0
50.8682	0
50.868277	0
50.881705	0
50.881783	0
50.881861	0
50.881938	0
50.882016	343.894257
50.882093	541.888244
50.882171	655.701776
50.882249	602.796568
50.882326	401.6179
50.882404	12.023036
50.882482	0
50.882559	0
50.882637	0
50.882715	0
50.92583	0
50.925908	0
50.925985	0
50.926063	0
50.926141	265.981771
50.926218	457.486858
50.926296	542.334632
50.926374	483.335249
50.926452	334.486369
50.926529	8.714216
50.926607	0
50.926685	0
50.926763	0
50.92684	0
50.93065	0
50.930727	0
50.930805	0
50.930883	0
50.930961	434.606335
50.931038	617.185582
50.931116	639.106218
50.931194	487.618126
50.931272	274.922819
50.931349	9.44949
50.931427	0
50.931505	0
50.931583	0
50.93166	0
50.945658	0
50.945736	0
50.945813	0
50.945891	0
50.945969	333.629325
50.946047	553.436154
50.946125	625.222477
50.946202	506.310589
50.94628	296.778226
50.946358	15.587931
50.946436	0
50.946514	0
50.946591	0
50.946669	0
50.991423	0
50.991501	0
50.991579	0
50.991657	0
50.991735	292.64227
50.991813	500.790653
50.991891	632.254629
50.991969	609.539444
50.992046	448.378078
50.992124	13.794871
50.992202	0
50.99228	0
50.992358	0
50.992436	0
51.022358	0
51.022436	0
51.022514	0
51.022592	0
51.02267	289.207078
51.022747	477.489115
51.022825	564.60659
51.022903	504.645985
51.022981	349.772768
51.023059	14.847129
51.023137	0
51.023215	0
51.023293	0
51.023371	0
51.066978	0
51.067056	0
51.067134	0
51.067212	0
51.06729	486.387452
51.067368	711.278024
51.067446	771.368054
51.067524	642.824746
51.067602	412.870218
51.06768	12.732934
51.067758	0
51.067836	0
51.067914	0
51.067992	0
51.158506	0
51.158585	0
51.158663	0
51.158741	0
51.158819	265.867841
51.158898	439.821338
51.158976	506.806895
51.159054	436.687983
51.159133	283.233313
51.159211	10.830032
51.159289	0
51.159367	0
51.159446	0
51.159524	0
51.209654	0
51.209732	0
51.20981	0
51.209889	0
51.209967	346.969222
51.210046	500.242613
51.210124	561.198696
51.210202	490.313005
51.210281	321.571279
51.210359	17.355152
51.210438	0
51.210516	0
51.210594	0
51.210673	0
51.224236	0
51.224315	0
51.224393	0
51.224472	0
51.22455	257.85331
51.224629	511.47037
51.224707	717.473206
51.224785	747.477867
51.224864	591.969213
51.224942	733.634401
51.225021	544.418406
51.225099	568.070089
51.225177	449.13833
51.225256	226.112322
51.225334	7.827993
51.225413	0
51.225491	0
51.22557	0
51.225648	0
51.231922	0
51.232001	0
51.232079	0
51.232158	0
51.232236	274.586752
51.232315	492.727509
51.232393	640.217742
51.232471	628.30969
51.23255	468.537008
51.232628	25.482415
51.232707	0
51.232785	0
51.232864	0
51.232942	0
51.321929	0
51.322008	0
51.322086	0
51.322165	0
51.322244	410.030315
51.322322	570.463491
51.322401	612.081612
51.32248	529.192737
51.322558	375.144101
51.322637	20.527877
51.322715	0
51.322794	0
51.322873	0
51.322951	0
51.323266	0
51.323345	0
51.323423	0
51.323502	0
51.323581	277.217394
51.323659	452.521188
51.323738	559.550292
51.323816	516.75059
51.323895	342.722596
51.323974	17.888604
51.324052	0
51.324131	0
51.32421	0
51.324288	0
51.333334	0
51.333413	0
51.333492	0
51.33357	0
51.333649	368.951269
51.333728	501.392102
51.333806	548.161883
51.333885	484.912891
51.333964	328.566079
51.334042	12.51346
51.334121	0
51.3342	0
51.334278	0
51.334357	0
51.336717	0
51.336796	0
51.336874	0
51.336953	0
51.337032	280.725433
51.337111	455.886362
51.337189	546.609989
51.337268	511.448378
51.337347	380.905045
51.337425	13.886994
51.337504	0
51.337583	0
51.337661	0
51.33774	0
51.396249	0
51.396328	0
51.396407	0
51.396485	0
51.396564	328.389449
51.396643	527.437478
51.396722	599.779845
51.396801	511.235195
51.396879	333.056961
51.396958	13.699732
51.397037	0
51.397116	0
51.397195	0
51.397273	0
51.420138	0
51.420217	0
51.420296	0
51.420375	0
51.420453	322.478521
51.420532	529.703449
51.420611	597.031026
51.42069	508.93445
51.420769	344.905066
51.420848	15.429238
51.420927	0
51.421005	0
51.421084	0
51.421163	0
51.441834	0
51.441913	0
51.441992	0
51.442071	0
51.442149	331.049423
51.442228	449.380654
51.442307	490.388607
51.442386	451.130505
51.442465	348.444113
51.442544	16.911687
51.442623	0
51.442702	0
51.442781	0
51.44286	0
51.459121	0
51.4592	0
51.459279	0
51.459358	0
51.459437	311.976359
51.459516	497.189115
51.459595	628.905437
51.459674	627.251025
51.459753	490.290631
51.459832	318.612501
51.459911	11.99234
51.45999	318.64203
51.460069	485.776554
51.460148	573.550184
51.460227	505.549312
51.460306	319.094757
51.460385	17.552339
51.460464	0
51.460543	0
51.460622	0
51.460701	0
51.511037	0
51.511116	0
51.511195	0
51.511274	0
51.511353	282.689547
51.511432	475.325852
51.511511	551.257689
51.51159	464.905077
51.511669	285.242369
51.511748	13.516482
51.511827	0
51.511906	0
51.511986	0
51.512065	0
51.551628	0
51.551707	0
51.551786	0
51.551865	0
51.551944	366.253971
51.552024	502.252329
51.552103	545.533783
51.552182	483.591279
51.552261	346.409787
51.55234	19.355333
51.552419	0
51.552499	0
51.552578	0
51.552657	0
51.567703	0
51.567783	0
51.567862	0
51.567941	0
51.56802	340.092516
51.568099	461.066575
51.568179	493.108284
51.568258	430.712193
51.568337	308.709263
51.568416	13.023266
51.568496	0
51.568575	0
51.568654	0
51.568733	0
51.577051	0
51.577131	0
51.57721	0
51.577289	0
51.577368	279.018199
51.577447	506.158114
51.577527	640.778364
51.577606	599.70378
51.577685	420.810091
51.577764	17.510661
51.577844	0
51.577923	0
51.578002	0
51.578081	0
51.619862	0
51.619942	0
51.620021	0
51.6201	0
51.62018	378.249475
51.620259	547.768624
51.620338	628.717702
51.620418	589.410281
51.620497	442.478395
51.620576	24.020563
51.620656	0
51.620735	0
51.620814	0
51.620894	0
51.648274	0
51.648353	0
51.648433	0
51.648512	0
51.648591	394.31987
51.648671	580.581991
51.64875	656.612395
51.64883	581.128445
51.648909	394.539766
51.648988	18.83552
51.649068	0
51.649147	0
51.649227	0
51.649306	0
51.652403	0
51.652482	0
51.652561	0
51.652641	0
51.65272	281.008139
51.6528	453.748772
51.652879	518.664161
51.652959	448.623951
51.653038	294.282026
51.653117	16.499822
51.653197	0
51.653276	0
51.653356	0
51.653435	0
51.659073	0
51.659153	0
51.659232	0
51.659312	0
51.659391	313.124941
51.65947	528.6353
51.65955	650.937607
51.659629	613.684225
51.659709	439.526211
51.659788	24.797343
51.659867	0
51.659947	0
51.660026	0
51.660106	0
51.807031	0
51.807111	0
51.807191	0
51.80727	0
51.80735	331.84125
51.80743	487.238357
51.80751	561.370597
51.807589	503.814411
51.807669	339.457088
51.807749	19.015364
51.807829	0
51.807909	0
51.807988	0
51.808068	0
51.823865	0
51.823945	0
51.824024	0
51.824104	0
51.824184	296.504022
51.824264	476.697172
51.824344	564.788652
51.824423	513.32652
51.824503	355.126887
51.824583	20.28192
51.824663	0
51.824743	0
51.824822	0
51.824902	0
51.917677	0
51.917757	0
51.917837	0
51.917917	0
51.917997	252.284034
51.918077	424.232083
51.918157	527.740479
51.918237	483.816997
51.918317	310.189736
51.918397	17.027757
51.918477	0
51.918557	0
51.918637	0
51.918717	0
51.9513	0
51.95138	0
51.95146	0
51.951541	0
51.951621	277.194847
51.951701	467.84046
51.951781	546.13115
51.951861	467.924882
51.951941	291.212296
51.952021	16.501257
51.952101	0
51.952181	0
51.952261	0
51.952341	0
51.958429	0
51.958509	0
51.95859	0
51.95867	0
51.95875	302.847684
51.95883	472.191008
51.95891	544.930052
51.95899	480.155281
51.95907	312.227935
51.95915	17.960467
51.95923	0
51.959311	0
51.959391	0
51.959471	0
51.982952	0
51.983032	0
51.983112	0
51.983192	0
51.983273	246.67415
51.983353	454.093935
51.983433	566.787739
51.983513	512.879346
51.983593	331.191215
51.983673	19.07336
51.983754	0
51.983834	0
51.983914	0
51.983994	0
51.994979	0
51.995059	0
51.99514	0
51.99522	0
51.9953	352.078584
51.99538	550.509475
51.99546	647.812502
51.995541	603.070669
51.995621	454.062865
51.995701	26.505488
51.995781	0
51.995861	0
51.995942	0
51.996022	0
52.16525	0
52.165331	0
52.165411	0
52.165492	0
52.165572	457.694038
52.165653	641.16857
52.165734	654.010598
52.165814	510.010321
52.165895	311.381311
52.165975	18.136558
52.166056	0
52.166137	0
52.166217	0
52.166298	0
52.231073	0
52.231154	0
52.231235	0
52.231316	0
52.231396	391.642002
52.231477	548.682863
52.231558	573.601098
52.231639	465.160174
52.231719	288.653977
52.2318	16.92589
52.231881	0
52.231962	0
52.232042	0
52.232123	0
52.234465	0
52.234545	0
52.234626	0
52.234707	0
52.234788	425.506958
52.234868	586.747919
52.234949	624.159096
52.23503	527.998626
52.235111	342.754461
52.235191	20.188665
52.235272	0
52.235353	0
52.235434	0
52.235514	0
52.246418	0
52.246499	0
52.246579	0
52.24666	0
52.246741	356.0108
52.246822	559.73343
52.246902	632.65026
52.246983	539.904197
52.247064	342.35182
52.247145	20.032931
52.247226	0
52.247306	0
52.247387	0
52.247468	0
52.307216	0
52.307297	0
52.307378	0
52.307458	0
52.307539	373.647039
52.30762	526.86336
52.307701	583.232619
52.307782	536.425827
52.307863	410.796274
52.307944	24.711733
52.308025	0
52.308106	0
52.308187	0
52.308268	0
52.322513	0
52.322594	0
52.322675	0
52.322756	0
52.322837	270.065739
52.322917	492.45613
52.322998	590.08738
52.323079	521.834422
52.32316	355.853852
52.323241	21.217553
52.323322	0
52.323403	0
52.323484	0
52.323565	0
52.33814	0
52.338221	0
52.338302	0
52.338383	0
52.338464	287.071187
52.338545	493.70387
52.338626	617.466567
52.338707	567.427231
52.338788	366.439096
52.338869	21.753434
52.33895	0
52.339031	0
52.339112	0
52.339193	0
52.379713	0
52.379794	0
52.379875	0
52.379957	0
52.380038	287.700121
52.380119	486.453143
52.3802	605.475069
52.380281	574.365952
52.380362	414.104148
52.380443	44.411045
52.380524	0
52.380605	0
52.380686	0
52.380767	0
52.417033	0
52.417114	0
52.417196	0
52.417277	0
52.417358	280.673141
52.417439	483.68259
52.41752	576.495756
52.417602	522.525538
52.417683	377.996581
52.417764	24.566442
52.417845	0
52.417926	0
52.418007	0
52.418089	0
52.474633	0
52.474714	0
52.474796	0
52.474877	0
52.474958	422.607582
52.475039	598.523638
52.475121	624.017797
52.475202	507.380113
52.475283	330.66703
52.475365	27.570171
52.475446	0
52.475527	0
52.475609	0
52.47569	0
52.525894	0
52.525976	0
52.526057	0
52.526139	0
52.52622	326.224951
52.526301	485.645519
52.526383	539.404017
52.526464	476.637169
52.526546	334.348308
52.526627	29.244006
52.526709	0
52.52679	0
52.526871	0
52.526953	0
52.560192	0
52.560273	0
52.560355	0
52.560436	0
52.560518	248.86989
52.560599	493.179236
52.560681	642.060325
52.560762	619.084782
52.560844	454.809327
52.560925	41.242666
52.561007	0
52.561088	0
52.56117	0
52.561251	0
52.596399	0
52.596481	0
52.596563	0
52.596644	0
52.596726	313.893868
52.596807	480.605707
52.596889	547.82402
52.59697	485.043294
52.597052	330.906508
52.597134	31.448019
52.597215	0
52.597297	0
52.597378	0
52.59746	0
52.703037	0
52.703119	0
52.703201	0
52.703283	0
52.703365	320.727903
52.703446	478.155399
52.703528	566.25807
52.70361	548.875853
52.703692	429.913167
52.703774	32.213827
52.703856	0
52.703937	0
52.704019	0
52.704101	0
52.717935	0
52.718017	0
52.718099	0
52.718181	0
52.718263	270.061577
52.718344	471.726597
52.718426	575.716064
52.718508	530.019128
52.71859	359.693412
52.718672	24.772876
52.718754	0
52.718836	0
52.718918	0
52.718999	0
52.743653	0
52.743735	0
52.743817	0
52.743899	0
52.743981	264.631561
52.744063	441.392926
52.744144	560.686175
52.744226	576.071198
52.744308	477.349062
52.74439	305.115555
52.744472	23.285994
52.744554	0
52.744636	0
52.744718	0
52.7448	0
52.745374	0
52.745455	0
52.745537	0
52.745619	0
52.745701	281.707898
52.745783	494.083353
52.745865	579.927343
52.745947	506.313447
52.746029	347.721219
52.746111	27.901048
52.746193	0
52.746275	0
52.746357	0
52.746439	0
52.761601	0
52.761683	0
52.761765	0
52.761847	0
52.761929	266.800313
52.762011	496.257778
52.762093	598.480542
52.762175	511.866521
52.762257	312.148293
52.762339	21.948524
52.762421	0
52.762503	0
52.762585	0
52.762667	0
52.860849	0
52.860931	0
52.861014	0
52.861096	0
52.861178	309.516368
52.86126	523.41418
52.861342	614.884168
52.861425	537.008398
52.861507	348.019503
52.861589	27.620005
52.861671	0
52.861753	0
52.861836	0
52.861918	0
52.927582	0
52.927664	0
52.927747	0
52.927829	0
52.927911	333.822868
52.927994	540.868349
52.928076	710.264783
52.928159	747.815176
52.928241	616.526461
52.928323	382.698929
52.928406	30.232129
52.928488	0
52.92857	0
52.928653	0
52.928735	0
52.934831	0
52.934913	0
52.934995	0
52.935078	0
52.93516	278.99659
52.935243	465.919175
52.935325	573.318829
52.935407	544.304104
52.93549	391.722709
52.935572	29.755566
52.935654	0
52.935737	0
52.935819	0
52.935902	0
52.967468	0
52.967551	0
52.967633	0
52.967715	0
52.967798	367.096986
52.96788	546.207456
52.967963	612.262789
52.968045	501.784491
52.968128	253.759817
52.96821	22.225876
52.968293	0
52.968375	0
52.968458	0
52.96854	0
53.022674	0
53.022757	0
53.022839	0
53.022922	0
53.023004	355.96958
53.023087	486.61823
53.02317	525.840273
53.023252	468.156516
53.023335	331.774532
53.023417	26.756321
53.0235	0
53.023583	0
53.023665	0
53.023748	0
53.035642	0
53.035725	0
53.035807	0
53.03589	0
53.035973	290.358488
53.036055	778.863429
53.036138	1054.384139
53.036221	1085.163995
53.036303	882.529598
53.036386	410.645601
53.036468	34.882798
53.036551	0
53.036634	0
53.036716	0
53.036799	0
53.040021	0
53.040104	0
53.040186	0
53.040269	0
53.040352	242.380108
53.040434	492.813331
53.040517	709.829178
53.0406	1011.051696
53.040682	793.215594
53.040765	393.016426
53.040847	30.62803
53.04093	0
53.041013	0
53.041095	0
53.041178	0
53.04688	0
53.046962	0
53.047045	0
53.047128	0
53.04721	328.386792
53.047293	511.935217
53.047376	564.401577
53.047458	469.146632
53.047541	306.866556
53.047623	25.804812
53.047706	0
53.047789	0
53.047871	0
53.047954	0
53.052252	0
53.052334	0
53.052417	0
53.0525	0
53.052582	281.055162
53.052665	469.051934
53.052748	534.887339
53.05283	464.494776
53.052913	319.801474
53.052996	37.826171
53.053078	0
53.053161	0
53.053244	0
53.053326	0
53.059113	0
53.059195	0
53.059278	0
53.059361	0
53.059443	297.731482
53.059526	478.494703
53.059609	537.690225
53.059691	452.480703
53.059774	287.600631
53.059857	28.962487
53.059939	0
53.060022	0
53.060105	0
53.060187	0
53.176035	0
53.176118	0
53.176201	0
53.176284	0
53.176367	249.485952
53.17645	464.927098
53.176533	585.963001
53.176616	533.034952
53.176699	342.805884
53.176782	31.963048
53.176865	0
53.176948	0
53.177031	0
53.177114	0
53.28777	0
53.287853	0
53.287936	0
53.288019	0
53.288103	240.728287
53.288186	468.293015
53.288269	603.514472
53.288352	556.569479
53.288436	381.183815
53.288519	32.671068
53.288602	0
53.288685	0
53.288768	0
53.288852	0
53.294593	0
53.294677	0
53.29476	0
53.294843	0
53.294926	308.083325
53.295009	505.630379
53.295093	578.891883
53.295176	507.443101
53.295259	344.380198
53.295342	35.837403
53.295426	0
53.295509	0
53.295592	0
53.295675	0
53.310659	0
53.310742	0
53.310825	0
53.310908	0
53.310992	313.239229
53.311075	481.11499
53.311158	548.110878
53.311241	486.007024
53.311325	329.788799
53.311408	30.842658
53.311491	0
53.311574	0
53.311658	0
53.311741	0
53.360232	0
53.360315	0
53.360399	0
53.360482	0
53.360565	294.493932
53.360649	482.084303
53.360732	587.358433
53.360816	535.416007
53.360899	344.450191
53.360982	31.538544
53.361066	0
53.361149	0
53.361232	0
53.361316	0
53.363567	0
53.36365	0
53.363734	0
53.363817	0
53.363901	291.796382
53.363984	465.072192
53.364067	545.262509
53.364151	498.361945
53.364234	348.821554
53.364317	29.718507
53.364401	0
53.364484	0
53.364568	0
53.364651	0
53.413381	0
53.413465	0
53.413548	0
53.413632	0
53.413715	259.001629
53.413799	482.432213
53.413882	688.680932
53.413966	744.693179
53.414049	607.543261
53.414133	370.11436
53.414216	33.281939
53.4143	0
53.414383	0
53.414467	0
53.41455	0
53.424071	0
53.424154	0
53.424238	0
53.424321	0
53.424405	269.547077
53.424488	476.979484
53.424572	589.014562
53.424655	549.894187
53.424739	394.092376
53.424822	34.796193
53.424906	0
53.424989	0
53.425073	0
53.425156	0
53.453316	0
53.4534	0
53.453483	0
53.453567	0
53.453651	266.938428
53.453734	466.62618
53.453818	562.262133
53.453901	498.025081
53.453985	323.370466
53.454068	31.05672
53.454152	0
53.454236	0
53.454319	0
53.454403	0
53.520253	0
53.520337	0
53.520421	0
53.520504	0
53.520588	346.948981
53.520672	786.705484
53.520756	1054.400135
53.520839	1083.600001
53.520923	846.100277
53.521007	342.47957
53.521091	33.444054
53.521174	0
53.521258	0
53.521342	0
53.521426	0
53.540275	0
53.540359	0
53.540443	0
53.540526	0
53.54061	247.51996
53.540694	518.960472
53.540778	723.075679
53.540862	747.713975
53.540945	584.748894
53.541029	350.782833
53.541113	40.913765
53.541197	0
53.541281	0
53.541364	0
53.541448	0
53.59747	0
53.597554	0
53.597638	0
53.597722	0
53.597806	348.571561
53.59789	570.340739
53.597974	632.81184
53.598058	502.425111
53.598142	274.033141
53.598226	24.909171
53.59831	0
53.598394	0
53.598478	0
53.598561	0
53.633831	0
53.633915	0
53.633999	0
53.634083	0
53.634167	347.225612
53.634251	500.295711
53.634335	556.298983
53.634419	508.943921
53.634503	396.70231
53.634587	51.446463
53.634671	0
53.634755	0
53.634839	0
53.634923	0
53.747434	0
53.747518	0
53.747602	0
53.747687	0
53.747771	336.782779
53.747855	497.786464
53.747939	574.828053
53.748024	551.14521
53.748108	437.623608
53.748192	43.297497
53.748277	0
53.748361	0
53.748445	0
53.748529	0
53.796858	0
53.796942	0
53.797027	0
53.797111	0
53.797196	264.3356
53.79728	462.265416
53.797364	595.442067
53.797449	594.843952
53.797533	460.363917
53.797618	45.080804
53.797702	0
53.797786	0
53.797871	0
53.797955	0
53.812644	0
53.812729	0
53.812813	0
53.812898	0
53.812982	241.271054
53.813066	467.608495
53.813151	578.738769
53.813235	507.664327
53.81332	318.036642
53.813404	32.118559
53.813489	0
53.813573	0
53.813658	0
53.813742	0
53.817795	0
53.81788	0
53.817964	0
53.818049	0
53.818133	346.278029
53.818218	608.586748
53.818302	747.134437
53.818386	702.36344
53.818471	515.302559
53.818555	313.188767
53.81864	29.18547
53.818724	0
53.818809	0
53.818893	0
53.818978	0
53.875436	0
53.875521	0
53.875605	0
53.87569	0
53.875774	290.266892
53.875859	515.088642
53.875944	653.595648
53.876028	639.160409
53.876113	481.282455
53.876197	276.049812
53.876282	25.804593
53.876366	0
53.876451	0
53.876536	0
53.87662	0
53.886603	0
53.886688	0
53.886772	0
53.886857	0
53.886941	271.905037
53.887026	469.641629
53.887111	576.24718
53.887195	538.845659
53.88728	378.7948
53.887364	424.61494
53.887449	584.015793
53.887534	657.245977
53.887618	545.723283
53.887703	320.111376
53.887788	30.151298
53.887872	0
53.887957	0
53.888041	0
53.888126	0
53.903868	0
53.903952	0
53.904037	0
53.904122	0
53.904206	325.731358
53.904291	524.598839
53.904376	584.53409
53.90446	496.731534
53.904545	326.018529
53.90463	32.823992
53.904714	0
53.904799	0
53.904884	0
53.904968	0
53.930289	0
53.930374	0
53.930458	0
53.930543	0
53.930628	309.525918
53.930713	501.988533
53.930797	591.912353
53.930882	542.952135
53.930967	383.930543
53.931051	39.653261
53.931136	0
53.931221	0
53.931306	0
53.93139	0
53.944354	0
53.944439	0
53.944524	0
53.944609	0
53.944693	282.735229
53.944778	476.818808
53.944863	572.574683
53.944947	531.34749
53.945032	380.079242
53.945117	38.837722
53.945202	0
53.945286	0
53.945371	0
53.945456	0
53.955119	0
53.955204	0
53.955288	0
53.955373	0
53.955458	272.467481
53.955543	471.817378
53.955627	573.226785
53.955712	523.278271
53.955797	358.571681
53.955882	36.659554
53.955967	0
53.956051	0
53.956136	0
53.956221	0
53.970551	0
53.970636	0
53.97072	0
53.970805	0
53.97089	260.554049
53.970975	487.879815
53.97106	633.749291
53.971144	614.930777
53.971229	454.619772
53.971314	409.737902
53.971399	554.362866
53.971484	617.188447
53.971568	528.540538
53.971653	335.557627
53.971738	34.122066
53.971823	0
53.971908	0
53.971993	0
53.972077	0
53.983783	0
53.983868	0
53.983953	0
53.984038	0
53.984123	246.133746
53.984208	477.435254
53.984292	598.633015
53.984377	548.36264
53.984462	371.095437
53.984547	39.634053
53.984632	0
53.984717	0
53.984801	0
53.984886	0
54.011876	0
54.011961	0
54.012046	0
54.012131	0
54.012216	340.609913
54.012301	541.630062
54.012386	633.687924
54.012471	577.904511
54.012556	409.120935
54.012641	49.896439
54.012726	0
54.01281	0
54.012895	0
54.01298	0
54.116123	0
54.116208	0
54.116293	0
54.116378	0
54.116463	229.313134
54.116548	440.214782
