SPECTRUM - MS	
51.574754	792.870415
51.574833	713.056441
51.574913	476.30017
51.574992	16.465871
51.575071	0
51.57515	0
51.57523	0
51.575309	0
51.611614	0
51.611693	0
51.611772	0
51.611852	0
51.611931	504.090124
51.61201	792.164403
51.61209	875.642211
51.612169	714.386734
51.612248	421.592453
51.612328	20.120319
51.612407	0
51.612486	0
51.612565	0
51.612645	0
51.646528	0
51.646607	0
51.646687	0
51.646766	0
51.646845	414.093298
51.646925	691.897816
51.647004	839.142402
51.647084	760.717563
51.647163	502.800929
51.647242	19.070548
51.647322	0
51.647401	0
51.647481	0
51.64756	0
51.683623	0
51.683703	0
51.683782	0
51.683862	0
51.683941	419.637702
51.684021	655.146934
51.6841	770.417069
51.68418	688.92013
51.684259	478.674714
51.684339	17.319817
51.684418	433.916077
51.684497	753.949979
51.684577	1049.397945
51.684656	1118.610655
51.684736	916.005277
51.684815	572.907772
51.684895	29.551251
51.684974	0
51.685054	0
51.685133	0
51.685213	0
51.719486	0
51.719565	0
51.719645	0
51.719724	0
51.719804	452.297947
51.719883	656.150494
51.719963	727.200206
51.720043	655.060454
51.720122	488.618203
51.720202	18.905748
51.720281	0
51.720361	0
51.72044	0
51.72052	0
51.779047	0
51.779127	0
51.779206	0
51.779286	0
51.779366	448.654258
51.779446	695.553819
51.779525	799.393378
51.779605	712.260081
51.779685	499.689799
51.779764	27.792531
51.779844	0
51.779924	0
51.780003	0
51.780083	0
51.798817	0
51.798897	0
51.798977	0
51.799057	0
51.799136	403.109852
51.799216	658.582962
51.799296	767.016796
51.799376	669.746156
51.799455	450.009499
51.799535	18.815461
51.799615	0
51.799695	0
51.799774	0
51.799854	0
51.801608	0
51.801688	0
51.801768	0
51.801848	0
51.801927	389.890248
51.802007	628.855249
51.802087	772.71151
51.802167	716.96624
51.802246	473.951149
51.802326	19.995462
51.802406	0
51.802486	0
51.802565	0
51.802645	0
51.82219	0
51.82227	0
51.822349	0
51.822429	0
51.822509	375.993898
51.822589	582.819101
51.822668	681.051415
51.822748	591.002993
51.822828	364.530173
51.822908	17.575458
51.822988	0
51.823067	0
51.823147	0
51.823227	0
51.927121	0
51.927201	0
51.927281	0
51.927361	0
51.927441	461.093997
51.927521	766.108256
51.927601	945.259849
51.927681	884.831722
51.927761	628.083079
51.927841	34.41618
51.927921	0
51.928001	0
51.928081	0
51.928161	0
51.943132	0
51.943212	0
51.943292	0
51.943373	0
51.943453	497.108386
51.943533	871.780268
51.943613	1060.168265
51.943693	946.740256
51.943773	628.611033
51.943853	30.330928
51.943933	0
51.944013	0
51.944093	0
51.944173	0
51.968365	0
51.968445	0
51.968526	0
51.968606	0
51.968686	381.02692
51.968766	671.204283
51.968846	918.152893
51.968926	924.031124
51.969006	645.529751
51.969086	262.184202
51.969167	12.42143
51.969247	0
51.969327	0
51.969407	0
51.969487	0
51.990169	0
51.990249	0
51.990329	0
51.990409	0
51.990489	451.936537
51.990569	728.690254
51.99065	815.261536
51.99073	657.753661
51.99081	372.589324
51.99089	20.334341
51.99097	0
51.991051	0
51.991131	0
51.991211	0
51.99482	0
51.9949	0
51.99498	0
51.99506	0
51.99514	410.131641
51.99522	670.124628
51.995301	879.191632
51.995381	930.87221
51.995461	790.323663
51.995541	526.676068
51.995621	29.443337
51.995702	0
51.995782	0
51.995862	0
51.995942	0
52.074384	0
52.074464	0
52.074545	0
52.074625	0
52.074705	529.242945
52.074786	796.166041
52.074866	852.852215
52.074947	669.567606
52.075027	366.414755
52.075107	16.54179
52.075188	0
52.075268	0
52.075349	0
52.075429	0
52.090222	0
52.090303	0
52.090383	0
52.090464	0
52.090544	446.508039
52.090624	709.991386
52.090705	849.955602
52.090785	787.916518
52.090866	559.249162
52.090946	44.062606
52.091026	0
52.091107	0
52.091187	0
52.091268	0
52.094404	0
52.094485	0
52.094565	0
52.094645	0
52.094726	339.907919
52.094806	619.790372
52.094887	757.206074
52.094967	680.465019
52.095048	464.918394
52.095128	27.752166
52.095208	0
52.095289	0
52.095369	0
52.09545	0
52.165573	0
52.165654	0
52.165734	0
52.165815	0
52.165896	532.232475
52.165976	778.896747
52.166057	843.911361
52.166137	702.58954
52.166218	442.620771
52.166298	21.537999
52.166379	0
52.16646	0
52.16654	0
52.166621	0
52.174439	0
52.17452	0
52.1746	0
52.174681	0
52.174762	426.296481
52.174842	755.82203
52.174923	1040.725289
52.175004	1123.270529
52.175084	936.423164
52.175165	583.941404
52.175245	38.158585
52.175326	0
52.175407	0
52.175487	0
52.175568	0
52.176858	0
52.176938	0
52.177019	0
52.1771	0
52.17718	437.515356
52.177261	639.287204
52.177341	717.855579
52.177422	621.189432
52.177503	394.713127
52.177583	20.075997
52.177664	0
52.177744	0
52.177825	0
52.177906	0
52.256356	0
52.256436	0
52.256517	0
52.256598	0
52.256679	345.216409
52.25676	689.044117
52.25684	942.620314
52.256921	973.885259
52.257002	785.455759
52.257083	504.036602
52.257164	24.09421
52.257245	0
52.257325	0
52.257406	0
52.257487	0
52.266053	0
52.266134	0
52.266215	0
52.266296	0
52.266376	347.603325
52.266457	658.926337
52.266538	821.73641
52.266619	769.4125
52.2667	572.822405
52.266781	29.709654
52.266861	0
52.266942	0
52.267023	0
52.267104	0
52.29678	0
52.29686	0
52.296941	0
52.297022	0
52.297103	1001.202345
52.297184	1530.739625
52.297265	1712.440517
52.297346	1464.315282
52.297427	953.292618
52.297508	53.586132
52.297589	0
52.297669	0
52.29775	0
52.297831	0
52.31102	0
52.311101	0
52.311182	0
52.311263	0
52.311344	410.273205
52.311425	603.503245
52.311505	679.431861
52.311586	584.116491
52.311667	355.036233
52.311748	19.84105
52.311829	0
52.31191	0
52.311991	0
52.312072	0
52.318871	0
52.318952	0
52.319033	0
52.319114	0
52.319195	326.397072
52.319276	655.610072
52.319356	939.399439
52.319437	1033.927377
52.319518	887.468345
52.319599	591.803341
52.31968	33.214471
52.319761	0
52.319842	0
52.319923	0
52.320004	0
52.358557	0
52.358638	0
52.358719	0
52.3588	0
52.358881	569.373547
52.358962	826.330381
52.359043	881.851942
52.359124	716.046566
52.359205	445.754209
52.359286	25.181821
52.359367	0
52.359448	0
52.359529	0
52.35961	0
52.362528	0
52.362609	0
52.36269	0
52.362771	0
52.362852	302.22592
52.362933	589.582622
52.363014	750.752117
52.363095	687.106543
52.363176	468.244396
52.363257	31.871636
52.363338	0
52.363419	0
52.363501	0
52.363582	0
52.433029	0
52.43311	0
52.433192	0
52.433273	0
52.433354	391.032428
52.433435	593.570258
52.433516	667.790902
52.433598	591.168119
52.433679	418.703045
52.43376	22.05305
52.433841	0
52.433922	0
52.434004	0
52.434085	0
52.450494	0
52.450575	0
52.450656	0
52.450738	0
52.450819	493.928183
52.4509	763.934019
52.450981	867.915589
52.451063	749.906756
52.451144	475.417869
52.451225	26.612787
52.451306	0
52.451388	0
52.451469	0
52.45155	0
52.455776	0
52.455857	0
52.455938	0
52.456019	0
52.456101	355.57651
52.456182	616.682253
52.456263	752.941267
52.456344	697.278751
52.456426	498.150035
52.456507	27.588345
52.456588	0
52.456669	0
52.456751	0
52.456832	0
52.487239	0
52.48732	0
52.487401	0
52.487483	0
52.487564	390.077442
52.487645	641.529739
52.487727	741.823714
52.487808	630.493249
52.48789	391.737595
52.487971	24.472421
52.488052	0
52.488134	0
52.488215	0
52.488296	0
52.492038	0
52.492119	0
52.492201	0
52.492282	0
52.492363	421.929103
52.492445	676.688317
52.492526	759.990151
52.492607	634.094008
52.492689	405.206619
52.49277	22.636176
52.492852	0
52.492933	0
52.493014	0
52.493096	0
52.493421	0
52.493502	0
52.493584	0
52.493665	0
52.493746	327.502105
52.493828	553.95067
52.493909	643.87841
52.49399	566.513901
52.494072	395.41951
52.494153	22.427439
52.494234	0
52.494316	0
52.494397	0
52.494479	0
52.570464	0
52.570546	0
52.570627	0
52.570709	0
52.57079	347.768945
52.570872	633.076132
52.570953	804.292273
52.571035	752.654931
52.571116	510.533944
52.571198	29.452753
52.571279	0
52.571361	0
52.571442	0
52.571524	0
52.627909	0
52.62799	0
52.628072	0
52.628154	0
52.628235	391.475993
52.628317	672.942362
52.628398	822.253215
52.62848	739.01105
52.628562	477.37619
52.628643	28.402396
52.628725	0
52.628807	0
52.628888	0
52.62897	0
52.63289	0
52.632972	0
52.633054	0
52.633135	0
52.633217	424.973979
52.633299	688.929413
52.63338	841.080847
52.633462	778.458032
52.633544	518.087483
52.633625	30.728188
52.633707	0
52.633789	0
52.633871	0
52.633952	0
52.634116	0
52.634197	0
52.634279	0
52.634361	0
52.634442	496.252841
52.634524	742.730401
52.634606	841.971761
52.634687	743.779695
52.634769	507.501492
52.634851	31.252694
52.634932	0
52.635014	0
52.635096	0
52.635177	0
52.655522	0
52.655604	0
52.655685	0
52.655767	0
52.655849	426.148723
52.655931	759.843381
52.656012	966.80228
52.656094	911.660114
52.656176	634.35154
52.656257	37.302845
52.656339	0
52.656421	0
52.656503	0
52.656584	0
52.660017	0
52.660099	0
52.660181	0
52.660262	0
52.660344	390.16723
52.660426	619.959312
52.660508	732.359321
52.660589	669.329351
52.660671	461.179661
52.660753	33.991616
52.660835	0
52.660916	0
52.660998	0
52.66108	0
52.664104	0
52.664186	0
52.664268	0
52.66435	0
52.664431	369.720738
52.664513	733.868496
52.664595	964.905792
52.664677	901.81953
52.664758	603.731564
52.66484	56.319126
52.664922	0
52.665004	0
52.665085	0
52.665167	0
52.677677	0
52.677759	0
52.677841	0
52.677923	0
52.678004	350.744006
52.678086	658.094347
52.678168	868.300508
52.67825	804.290619
52.678331	495.279958
52.678413	28.495409
52.678495	0
52.678577	0
52.678659	0
52.67874	0
52.684629	0
52.684711	0
52.684793	0
52.684875	0
52.684956	337.882982
52.685038	640.088538
52.68512	814.475284
52.685202	743.656935
52.685284	483.973308
52.685365	42.050134
52.685447	0
52.685529	0
52.685611	0
52.685693	0
52.70623	0
52.706312	0
52.706394	0
52.706476	0
52.706557	289.958165
52.706639	601.118018
52.706721	848.702844
52.706803	909.475453
52.706885	763.187655
52.706967	518.240866
52.707049	31.309002
52.70713	0
52.707212	0
52.707294	0
52.707376	0
52.708031	0
52.708113	0
52.708194	0
52.708276	0
52.708358	353.565638
52.70844	585.654171
52.708522	778.713936
52.708604	825.854052
52.708686	681.743997
52.708767	427.261355
52.708849	33.93462
52.708931	0
52.709013	0
52.709095	0
52.709177	0
52.730055	0
52.730137	0
52.730219	0
52.730301	0
52.730383	347.630908
52.730465	639.813892
52.730547	812.197321
52.730629	782.639328
52.730711	586.309323
52.730793	44.631822
52.730875	0
52.730956	0
52.731038	0
52.73112	0
52.741032	0
52.741114	0
52.741196	0
52.741278	0
52.74136	574.443635
52.741442	772.293257
52.741524	815.914642
52.741606	700.003719
52.741688	478.42424
52.741769	33.756782
52.741851	0
52.741933	0
52.742015	0
52.742097	0
52.764717	0
52.764799	0
52.764881	0
52.764963	0
52.765045	371.453093
52.765127	646.552186
52.765209	839.673337
52.765291	858.126219
52.765373	701.976189
52.765455	450.055182
52.765537	27.19509
52.765619	0
52.765701	0
52.765783	0
52.765865	0
52.773244	0
52.773326	0
52.773408	0
52.77349	0
52.773572	462.456805
52.773654	762.588435
52.773736	853.845467
52.773818	715.648898
52.7739	473.901944
52.773982	28.295787
52.774064	0
52.774146	0
52.774228	0
52.77431	0
52.780215	0
52.780297	0
52.780379	0
52.780461	0
52.780543	340.252076
52.780625	676.335526
52.780707	836.759652
52.780789	743.932374
52.780871	492.406115
52.780953	29.739762
52.781035	0
52.781118	0
52.7812	0
52.781282	0
52.781364	0
52.781446	0
52.781528	0
52.78161	399.355409
52.781692	649.916087
52.781774	778.563098
52.781856	729.615748
52.781938	533.535227
52.78202	44.247608
52.782102	0
52.782184	0
52.782266	0
52.782348	0
52.793423	0
52.793505	0
52.793587	0
52.793669	0
52.793751	299.141518
52.793833	621.390874
52.793915	862.189159
52.793997	896.346725
52.794079	724.860378
52.794161	463.742971
52.794243	27.057178
52.794325	0
52.794407	0
52.794489	0
52.794572	0
52.797443	0
52.797526	0
52.797608	0
52.79769	0
52.797772	409.881433
52.797854	729.83025
52.797936	825.85581
52.798018	687.811379
52.7981	463.557941
52.798182	42.097331
52.798264	0
52.798346	0
52.798428	0
52.79851	0
52.803927	0
52.804009	0
52.804091	0
52.804173	0
52.804255	496.19567
52.804337	773.880939
52.804419	883.219584
52.804501	763.652482
52.804583	484.714082
52.804665	39.589618
52.804748	0
52.80483	0
52.804912	0
52.804994	0
52.813367	0
52.813449	0
52.813531	0
52.813613	0
52.813695	462.605115
52.813777	764.588469
52.813859	945.260561
52.813941	923.974154
52.814023	716.703596
52.814105	442.287646
52.814188	35.603883
52.81427	0
52.814352	0
52.814434	0
52.814516	0
52.854356	0
52.854439	0
52.854521	0
52.854603	0
52.854685	529.328986
52.854767	788.133667
52.85485	839.53213
52.854932	680.876347
52.855014	412.26812
52.855096	24.831911
52.855178	0
52.855261	0
52.855343	0
52.855425	0
52.868578	0
52.868661	0
52.868743	0
52.868825	0
52.868907	524.810545
52.86899	726.63843
52.869072	780.05571
52.869154	666.418617
52.869236	433.031162
52.869318	36.552885
52.869401	0
52.869483	0
52.869565	0
52.869647	0
52.873019	0
52.873101	0
52.873183	0
52.873266	0
52.873348	418.288404
52.87343	661.816762
52.873512	794.798112
52.873595	774.286957
52.873677	608.650274
52.873759	49.550841
52.873841	0
52.873923	0
52.874006	0
52.874088	0
52.888565	0
52.888647	0
52.888729	0
52.888812	0
52.888894	392.47584
52.888976	649.299458
52.889058	742.746574
52.889141	633.185538
52.889223	414.994482
52.889305	26.860881
52.889388	0
52.88947	0
52.889552	0
52.889634	0
52.890951	0
52.891033	0
52.891115	0
52.891198	0
52.89128	381.497057
52.891362	681.665953
52.891444	916.50705
52.891527	932.38861
52.891609	713.518334
52.891691	413.717428
52.891774	38.068767
52.891856	0
52.891938	0
52.89202	0
52.892103	0
52.901648	0
52.901731	0
52.901813	0
52.901895	0
52.901978	513.799886
52.90206	770.699552
52.902142	839.216576
52.902225	685.029123
52.902307	403.578288
52.902389	27.886885
52.902471	0
52.902554	0
52.902636	0
52.902718	307.122195
52.902801	578.131459
52.902883	760.716842
52.902965	747.249127
52.903048	552.963019
52.90313	41.394187
52.903212	0
52.903294	0
52.903377	0
52.903459	0
