SPECTRUM - MS	
50.770948	0
50.771026	0
50.771103	478.017473
50.77118	870.964072
50.771258	1074.410128
50.771335	969.103288
50.771412	646.553571
50.77149	22.887978
50.771567	0
50.771645	0
50.771722	0
50.771799	0
50.77652	0
50.776597	0
50.776675	0
50.776752	0
50.77683	597.515322
50.776907	1047.206844
50.776984	1363.965711
50.777062	1352.921301
50.777139	1007.852791
50.777217	540.16164
50.777294	9.809337
50.777371	0
50.777449	0
50.777526	0
50.777604	0
50.783718	0
50.783796	0
50.783873	0
50.783951	0
50.784028	639.557043
50.784105	1444.32696
50.784183	2134.599487
50.78426	1568.959866
50.784338	1065.311369
50.784415	534.676862
50.784492	9.999806
50.78457	0
50.784647	0
50.784725	0
50.784802	0
50.827405	0
50.827483	0
50.82756	0
50.827638	0
50.827715	707.702493
50.827793	993.218798
50.827871	1066.384361
50.827948	894.862264
50.828026	585.135608
50.828103	15.292728
50.828181	0
50.828258	0
50.828336	0
50.828413	0
50.84043	0
50.840507	0
50.840585	0
50.840662	0
50.84074	532.088856
50.840817	1060.66845
50.840895	1413.492093
50.840972	1381.973418
50.84105	1019.489899
50.841127	582.751411
50.841205	28.924612
50.841282	0
50.84136	0
50.841438	0
50.841515	0
50.869131	0
50.869209	0
50.869286	0
50.869364	0
50.869442	551.728699
50.869519	911.449039
50.869597	1096.445513
50.869674	959.291216
50.869752	584.780681
50.86983	13.019194
50.869907	0
50.869985	0
50.870062	0
50.87014	0
50.952115	0
50.952192	0
50.95227	0
50.952348	0
50.952426	675.029729
50.952503	1109.549139
50.952581	1360.488991
50.952659	1285.580892
50.952737	943.98421
50.952815	577.463821
50.952892	18.730964
50.95297	0
50.953048	0
50.953126	0
50.953204	0
50.974293	0
50.974371	0
50.974449	0
50.974527	0
50.974605	856.026082
50.974682	1250.282477
50.97476	1354.87647
50.974838	1104.630402
50.974916	661.077005
50.974994	18.802961
50.975072	0
50.97515	0
50.975227	0
50.975305	0
50.986517	0
50.986595	0
50.986673	0
50.986751	0
50.986829	693.393899
50.986907	1059.997776
50.986984	1158.283058
50.987062	933.189049
50.98714	542.937274
50.987218	18.291873
50.987296	0
50.987374	0
50.987452	0
50.98753	0
50.996876	0
50.996954	0
50.997032	0
50.99711	0
50.997188	526.030609
50.997265	907.004453
50.997343	1142.045063
50.997421	1062.706599
50.997499	686.529894
50.997577	24.845791
50.997655	0
50.997733	0
50.997811	0
50.997889	0
51.071427	0
51.071506	0
51.071584	0
51.071662	0
51.07174	495.608362
51.071818	1437.581267
51.071896	2058.41715
51.071974	2084.213349
51.072052	1566.500373
51.07213	625.426443
51.072208	25.175703
51.072286	0
51.072364	0
51.072442	0
51.07252	0
51.08642	0
51.086498	0
51.086576	0
51.086654	0
51.086732	604.219494
51.08681	955.296131
51.086889	1155.365441
51.086967	1069.233732
51.087045	730.524138
51.087123	27.397348
51.087201	0
51.087279	0
51.087357	0
51.087435	0
51.099231	0
51.099309	0
51.099387	0
51.099466	0
51.099544	605.869785
51.099622	895.757763
51.0997	1014.135975
51.099778	868.713356
51.099856	530.477965
51.099934	23.713908
51.100012	0
51.100091	0
51.100169	0
51.100247	0
51.174555	0
51.174634	0
51.174712	0
51.17479	0
51.174869	719.147867
51.174947	1101.064654
51.175025	1252.527924
51.175104	1061.84015
51.175182	643.828429
51.17526	19.213915
51.175338	0
51.175417	0
51.175495	0
51.175573	0
51.179646	0
51.179724	0
51.179802	0
51.179881	0
51.179959	628.375436
51.180037	939.806612
51.180115	1086.614688
51.180194	976.704964
51.180272	662.910376
51.18035	23.187319
51.180429	0
51.180507	0
51.180585	0
51.180664	0
51.213182	0
51.21326	0
51.213338	0
51.213417	0
51.213495	497.43494
51.213573	957.037572
51.213652	1303.088213
51.21373	1315.666932
51.213809	993.376589
51.213887	545.153754
51.213965	15.436393
51.214044	0
51.214122	0
51.214201	0
51.214279	0
51.250596	0
51.250674	0
51.250753	0
51.250831	0
51.25091	594.968492
51.250988	998.683726
51.251067	1256.738408
51.251145	1177.408548
51.251224	801.432691
51.251302	40.382781
51.25138	0
51.251459	0
51.251537	0
51.251616	0
51.26237	0
51.262448	0
51.262527	0
51.262605	0
51.262684	835.172235
51.262762	1163.781826
51.262841	1199.788962
51.262919	963.980593
51.262998	672.268424
51.263076	19.315849
51.263155	0
51.263233	0
51.263312	0
51.26339	0
51.269593	0
51.269671	0
51.26975	0
51.269829	0
51.269907	529.770238
51.269986	876.546753
51.270064	1050.59308
51.270143	942.983479
51.270221	621.824041
51.2703	24.921747
51.270378	0
51.270457	0
51.270535	0
51.270614	0
51.280588	0
51.280667	0
51.280745	0
51.280824	0
51.280902	725.336769
51.280981	1162.337596
51.281059	1366.88132
51.281138	1204.485511
51.281216	773.419979
51.281295	23.38618
51.281373	0
51.281452	0
51.281531	0
51.281609	0
51.288679	0
51.288758	0
51.288837	0
51.288915	0
51.288994	449.941709
51.289072	869.428057
51.289151	1152.528039
51.289229	1129.838808
51.289308	836.586209
51.289387	32.195724
51.289465	0
51.289544	0
51.289622	0
51.289701	0
51.318548	0
51.318626	0
51.318705	0
51.318784	0
51.318862	606.295188
51.318941	978.128509
51.31902	1161.332748
51.319098	1043.572256
51.319177	696.786111
51.319256	23.070544
51.319334	0
51.319413	0
51.319491	0
51.31957	0
51.334043	0
51.334121	0
51.3342	0
51.334279	0
51.334357	583.305399
51.334436	949.69125
51.334515	1098.578979
51.334593	916.326407
51.334672	547.797289
51.334751	24.086756
51.334829	0
51.334908	0
51.334987	0
51.335065	0
51.340179	0
51.340258	0
51.340337	0
51.340416	0
51.340494	806.626812
51.340573	1202.332283
51.340652	1285.369903
51.34073	1013.93675
51.340809	586.60967
51.340888	29.390564
51.340966	0
51.341045	0
51.341124	0
51.341202	0
51.341281	0
51.34136	0
51.341438	642.337248
51.341517	1099.972047
51.341596	1283.118364
51.341675	1093.432238
51.341753	682.193424
51.341832	30.61181
51.341911	0
51.341989	0
51.342068	0
51.342147	0
51.350804	0
51.350882	0
51.350961	0
51.35104	0
51.351118	497.992809
51.351197	864.983581
51.351276	1127.551199
51.351355	1157.678564
51.351433	946.21298
51.351512	622.774888
51.351591	25.526475
51.351669	0
51.351748	0
51.351827	0
51.351906	0
51.367573	0
51.367652	0
51.36773	0
51.367809	0
51.367888	637.594375
51.367967	983.170385
51.368045	1086.225356
51.368124	916.791766
51.368203	606.152335
51.368282	26.871399
51.36836	0
51.368439	0
51.368518	0
51.368597	0
51.369935	0
51.370014	0
51.370093	0
51.370172	0
51.37025	695.308081
51.370329	983.513994
51.370408	1118.338865
51.370487	1072.462525
51.370565	873.329633
51.370644	27.510775
51.370723	0
51.370802	0
51.37088	0
51.370959	0
51.379623	0
51.379702	0
51.379781	0
51.37986	0
51.379939	604.244015
51.380017	955.468481
51.380096	1185.203738
51.380175	1133.372265
51.380254	810.256908
51.380332	27.549829
51.380411	0
51.38049	0
51.380569	0
51.380648	0
51.384114	0
51.384193	0
51.384272	0
51.38435	0
51.384429	748.241855
51.384508	1072.935923
51.384587	1128.892677
51.384666	929.784391
51.384744	653.674953
51.384823	23.119025
51.384902	0
51.384981	0
51.385059	0
51.385138	0
51.38829	0
51.388369	0
51.388448	0
51.388526	0
51.388605	606.601836
51.388684	1017.922353
51.388763	1213.260561
51.388842	1071.678878
51.38892	711.609722
51.388999	35.947598
51.389078	0
51.389157	0
51.389236	0
51.389314	0
51.405235	0
51.405314	0
51.405393	0
51.405472	0
51.405551	704.45617
51.405629	950.167535
51.405708	1038.579725
51.405787	918.136872
51.405866	639.613399
51.405945	20.856677
51.406024	0
51.406102	0
51.406181	0
51.40626	0
51.421795	0
51.421873	0
51.421952	0
51.422031	0
51.42211	522.881378
51.422189	861.055436
51.422268	1029.028296
51.422347	930.499562
51.422426	628.214881
51.422504	31.788413
51.422583	0
51.422662	0
51.422741	0
51.42282	0
51.441676	0
51.441755	0
51.441834	0
51.441913	0
51.441992	550.975995
51.442071	946.980382
51.44215	1259.965058
51.442229	1286.577216
51.442308	1001.534696
51.442387	605.979974
51.442466	30.508474
51.442544	0
51.442623	0
51.442702	0
51.442781	0
51.502102	0
51.502181	0
51.50226	0
51.502339	0
51.502419	566.631671
51.502498	955.014111
51.502577	1100.66776
51.502656	914.996708
51.502735	534.745704
51.502814	26.715489
51.502893	0
51.502972	0
51.503051	0
51.50313	0
51.511274	0
51.511353	0
51.511432	0
51.511511	0
51.511591	553.224095
51.51167	933.786663
51.511749	1148.209177
51.511828	1021.600553
51.511907	611.691375
51.511986	28.936241
51.512065	0
51.512144	0
51.512223	0
51.512302	0
51.579746	0
51.579825	0
51.579904	0
51.579983	0
51.580063	561.597546
51.580142	1027.184189
51.580221	1420.666797
51.5803	1532.647041
51.58038	1288.82843
51.580459	828.3454
51.580538	31.627879
51.580617	0
51.580697	687.56574
51.580776	1100.78529
51.580855	1201.626552
51.580934	969.032639
51.581013	608.113806
51.581093	30.785522
51.581172	0
51.581251	0
51.58133	0
51.58141	0
51.619704	0
51.619783	0
51.619863	0
51.619942	0
51.620021	498.29035
51.620101	916.361678
51.62018	1099.373178
51.620259	953.808351
51.620339	620.58024
51.620418	26.549982
51.620497	0
51.620577	0
51.620656	0
51.620735	0
51.631526	0
51.631606	0
51.631685	0
51.631764	0
51.631844	570.816307
51.631923	982.23862
51.632002	1165.430356
51.632082	1008.064265
51.632161	636.664103
51.63224	23.842063
51.63232	0
51.632399	0
51.632478	0
51.632558	0
51.657644	0
51.657724	0
51.657803	0
51.657882	0
51.657962	694.598856
51.658041	993.03509
51.658121	1083.601609
51.6582	901.132529
51.65828	541.596729
51.658359	20.179357
51.658438	0
51.658518	0
51.658597	0
51.658677	0
51.665825	0
51.665904	0
51.665984	0
51.666063	0
51.666143	655.131301
51.666222	968.872247
51.666302	1163.048192
51.666381	1121.765568
51.666461	852.303494
51.66654	37.589234
51.666619	0
51.666699	0
51.666778	0
51.666858	0
51.667811	0
51.66789	0
51.66797	0
51.668049	0
51.668129	548.047335
51.668208	910.005212
51.668288	1128.906268
51.668367	1059.674584
51.668446	746.154714
51.668526	29.221816
51.668605	0
51.668685	0
51.668764	0
51.668844	0
51.673769	0
51.673849	0
51.673928	0
51.674008	0
51.674087	674.534499
51.674167	1073.610818
51.674246	1238.91812
51.674326	1075.246056
51.674405	700.997186
51.674485	31.22045
51.674564	0
51.674643	0
51.674723	0
51.674802	0
51.690697	0
51.690777	0
51.690856	0
51.690936	0
51.691015	667.512474
51.691095	1034.655213
51.691174	1119.941677
51.691254	867.310414
51.691333	441.855424
51.691413	19.626248
51.691492	0
51.691572	0
51.691651	0
51.691731	0
51.710576	0
51.710656	0
51.710735	0
51.710815	0
51.710894	594.229339
51.710974	979.287026
51.711053	1108.097378
51.711133	901.23911
51.711212	519.030088
51.711292	21.602834
51.711371	0
51.711451	0
51.711531	0
51.71161	0
51.712883	0
51.712962	0
51.713042	0
51.713121	0
51.713201	695.26344
51.71328	991.29398
51.71336	1075.279223
51.71344	1478.115339
51.713519	1597.417969
51.713599	1237.083096
51.713678	1047.757285
51.713758	634.846155
51.713837	24.556066
51.713917	0
51.713996	0
51.714076	0
51.714155	0
51.716065	0
51.716144	0
51.716224	0
51.716303	0
51.716383	837.405289
51.716462	1103.925063
51.716542	1135.674777
51.716621	925.966161
51.716701	584.665395
51.716781	29.718717
51.71686	0
51.71694	0
51.717019	0
51.717099	0
51.734685	0
51.734764	0
51.734844	0
51.734923	0
51.735003	560.660562
51.735083	886.409242
51.735162	1157.283678
51.735242	1196.753671
51.735321	938.754368
51.735401	505.517177
51.735481	22.331459
51.73556	0
51.73564	0
51.735719	0
51.735799	0
51.739859	0
51.739938	0
51.740018	0
51.740097	0
51.740177	591.612474
51.740257	938.283661
51.740336	1131.327697
51.740416	1082.674039
51.740495	825.584522
51.740575	41.562264
51.740655	0
51.740734	0
51.740814	0
51.740893	0
51.745033	0
51.745113	0
51.745193	0
51.745272	0
51.745352	613.948968
51.745431	994.303553
51.745511	1152.724352
51.745591	988.608604
51.74567	609.217478
51.74575	25.776346
51.74583	0
51.745909	0
51.745989	0
51.746068	0
51.788691	0
51.788771	0
51.788851	0
51.788931	0
51.78901	633.13569
51.78909	999.940902
51.78917	1131.201232
51.78925	955.751947
51.789329	599.035972
51.789409	26.941947
51.789489	0
51.789568	0
51.789648	0
51.789728	0
51.824344	0
51.824424	0
51.824504	0
51.824584	0
51.824663	644.974031
51.824743	1010.756478
51.824823	1131.34584
51.824903	954.197966
51.824983	607.139214
51.825062	30.970295
51.825142	0
51.825222	0
51.825302	0
51.825382	0
51.831208	0
51.831287	0
51.831367	0
51.831447	0
51.831527	533.314748
51.831607	911.527878
51.831687	1127.674053
51.831766	1089.860519
51.831846	856.170989
51.831926	44.246587
51.832006	0
51.832086	0
51.832165	0
51.832245	0
51.870899	0
51.870979	0
51.871059	0
51.871139	0
51.871219	555.195094
51.871299	926.449498
51.871379	1072.889053
51.871459	896.267213
51.871539	531.270874
51.871619	22.72796
51.871698	0
51.871778	0
51.871858	0
51.871938	0
51.892641	0
51.892721	0
51.892801	0
51.892881	0
51.892961	563.77724
51.893041	935.571223
51.893121	1071.056021
51.893201	898.842357
51.893281	556.764362
51.893361	24.618026
51.893441	0
51.893521	0
51.893601	0
51.893681	0
51.927041	0
51.927121	0
51.927201	0
51.927281	0
51.927361	715.782819
51.927441	1067.270819
51.927521	1198.758275
51.927601	1046.442473
51.927681	700.083005
51.927761	30.421015
51.927841	0
51.927921	0
51.928001	0
51.928081	0
51.935366	0
51.935446	0
51.935526	0
51.935606	0
51.935686	777.56993
51.935766	1121.082952
51.935846	1238.051619
51.935926	1036.035558
51.936006	628.311355
51.936086	28.545063
51.936166	0
51.936246	0
51.936326	0
51.936406	0
51.942331	0
51.942411	0
51.942492	0
51.942572	0
51.942652	513.938589
51.942732	908.235514
51.942812	1140.669007
51.942892	1067.324284
51.942972	740.358221
51.943052	38.117773
51.943132	0
51.943212	0
51.943292	0
51.943372	0
51.945775	0
51.945855	0
51.945935	0
51.946015	0
51.946095	809.911403
51.946175	1137.205749
51.946255	1205.243478
51.946335	940.047277
51.946415	477.655593
51.946495	20.756826
51.946576	0
51.946656	0
51.946736	0
51.946816	0
51.977021	0
51.977101	0
51.977181	0
51.977261	0
51.977341	501.583338
51.977421	913.673054
51.977502	1113.392473
51.977582	968.424673
51.977662	593.537902
51.977742	30.32367
51.977822	0
51.977902	0
51.977982	0
51.978063	0
51.986721	0
51.986801	0
51.986881	0
51.986961	0
51.987041	786.777282
51.987121	1182.730481
51.987202	1405.563546
51.987282	1360.711238
51.987362	1075.286546
51.987442	694.613061
51.987522	32.850694
51.987603	0
51.987683	723.66573
51.987763	1044.045253
51.987843	1146.371809
51.987923	1002.575596
51.988003	701.498415
51.988084	34.27532
51.988164	0
51.988244	0
51.988324	0
51.988404	0
51.993937	0
51.994017	0
51.994098	0
51.994178	0
51.994258	640.450278
51.994338	978.742876
51.994418	1089.608045
51.994499	930.018341
51.994579	594.621745
51.994659	30.496147
51.994739	0
51.994819	0
51.9949	0
51.99498	0
52.027474	0
52.027554	0
52.027635	0
52.027715	0
52.027795	534.223065
52.027875	878.697476
52.027956	1084.988497
52.028036	1050.951117
52.028116	806.689286
52.028197	41.933505
52.028277	0
52.028357	0
52.028437	0
52.028518	0
52.034217	0
52.034298	0
52.034378	0
52.034458	0
52.034539	570.452378
52.034619	904.580154
52.034699	1050.8007
52.034779	923.465507
52.03486	590.420531
52.03494	773.078165
52.03502	1074.324618
52.035101	1156.21871
52.035181	918.178206
52.035261	493.056201
52.035341	24.950694
52.035422	0
52.035502	0
52.035582	0
52.035663	0
52.039035	0
52.039115	0
52.039196	0
52.039276	0
52.039356	660.012151
52.039436	974.585391
52.039517	1038.209813
52.039597	855.594117
52.039677	557.708158
52.039758	28.690323
52.039838	0
52.039918	0
52.039999	0
52.040079	0
52.041605	0
52.041685	0
52.041765	0
52.041845	0
52.041926	567.195776
52.042006	911.883102
52.042086	1056.863168
52.042167	899.241054
52.042247	537.671346
52.042327	27.467929
52.042408	0
52.042488	0
52.042568	0
52.042649	0
52.046343	0
52.046423	0
52.046503	0
52.046584	0
52.046664	465.980376
52.046744	947.536912
52.046825	1331.129458
52.046905	1387.025944
52.046985	1076.864388
52.047066	619.728067
52.047146	30.948171
52.047226	0
52.047307	0
52.047387	0
52.047467	0
52.059758	0
52.059838	0
52.059919	0
52.059999	0
52.060079	743.917363
52.06016	1088.273039
52.06024	1157.706827
52.06032	911.573077
52.060401	494.032651
52.060481	25.042376
52.060561	0
52.060642	0
52.060722	0
52.060802	0
52.063534	0
52.063615	0
52.063695	0
52.063775	0
52.063856	649.647915
52.063936	1002.539618
52.064016	1084.344579
52.064097	907.255506
52.064177	635.218197
52.064258	30.879327
52.064338	0
52.064418	0
52.064499	0
52.064579	0
52.071571	0
52.071651	0
52.071731	0
52.071812	0
52.071892	474.263642
52.071973	845.70674
52.072053	1078.954891
52.072133	1048.30339
52.072214	778.702458
52.072294	40.457648
52.072374	0
52.072455	0
52.072535	0
52.072616	0
52.075268	0
52.075348	0
52.075429	0
52.075509	0
52.07559	718.594679
52.07567	1054.29298
52.07575	1215.464573
52.075831	1119.553237
52.075911	807.327537
52.075991	41.871833
52.076072	0
52.076152	0
52.076233	0
52.076313	0
52.084191	0
52.084272	0
52.084352	0
52.084433	0
52.084513	636.995521
52.084593	979.905354
52.084674	1071.157886
52.084754	873.490944
52.084835	517.388783
52.084915	26.44872
52.084995	0
52.085076	0
52.085156	0
52.085237	0
52.14374	0
52.14382	0
52.143901	0
52.143981	0
52.144062	687.506997
52.144143	1022.188433
52.144223	1151.198706
52.144304	1026.220742
52.144384	724.654121
52.144465	37.624928
52.144545	0
52.144626	0
52.144706	0
52.144787	0
52.190968	0
52.191049	0
52.19113	0
52.19121	0
52.191291	730.055326
52.191371	1041.843435
52.191452	1136.407748
52.191533	993.771935
52.191613	703.514152
52.191694	34.495058
52.191775	0
52.191855	0
52.191936	0
52.192017	0
52.19484	0
52.19492	0
52.195001	0
52.195082	0
52.195162	657.243027
52.195243	944.038223
52.195324	1060.179012
52.195404	930.924497
52.195485	627.142657
52.195566	32.505398
52.195646	0
52.195727	0
52.195808	0
52.195888	0
52.198469	0
52.19855	0
52.198631	0
52.198711	0
52.198792	605.289348
52.198873	887.930732
52.198953	1051.096944
52.199034	1008.877173
52.199115	742.590477
52.199195	38.739727
52.199276	0
52.199357	0
52.199437	0
52.199518	0
52.205004	0
52.205085	0
52.205165	0
52.205246	0
52.205327	700.707326
52.205407	1072.777514
52.205488	1176.841562
52.205569	981.216914
52.205649	630.247337
52.20573	32.55898
52.205811	0
52.205892	0
52.205972	0
52.206053	0
52.211701	0
52.211782	0
52.211863	0
52.211943	0
52.212024	524.564414
52.212105	908.995066
52.212185	1100.630606
52.212266	987.771011
52.212347	643.485882
52.212428	33.278293
52.212508	0
52.212589	0
52.21267	0
52.21275	0
52.298559	0
52.29864	0
52.298721	0
52.298802	0
52.298883	539.08517
52.298964	947.015161
52.299044	1118.7751
52.299125	964.7349
52.299206	602.931001
52.299287	31.164272
52.299368	0
52.299449	0
52.29953	0
52.299611	0
52.300905	0
52.300986	0
52.301067	0
52.301148	0
52.301229	567.444874
52.30131	898.161008
52.301391	1082.988367
52.301472	1031.475406
52.301552	762.857131
52.301633	39.968688
52.301714	0
52.301795	0
52.301876	0
52.301957	0
52.324213	0
52.324294	0
52.324375	0
52.324456	0
52.324537	699.992211
52.324618	1042.474383
52.324699	1218.281663
52.32478	1100.154647
52.324861	733.157468
52.324942	38.134101
52.325023	0
52.325104	0
52.325185	0
52.325266	0
52.336602	0
52.336683	0
52.336764	0
52.336845	0
52.336926	567.524467
52.337007	955.518607
52.337088	1159.541588
52.337169	1056.782599
52.33725	732.520087
52.337331	38.242538
52.337412	0
52.337493	0
52.337574	0
52.337655	0
52.34616	0
52.346241	0
52.346322	0
52.346403	0
52.346484	716.065365
52.346565	985.815416
52.346646	1064.864605
52.346727	931.722657
52.346808	641.433774
52.346889	33.486316
52.34697	0
52.347051	0
52.347132	0
52.347213	0
52.355639	0
52.35572	0
52.355801	0
52.355882	0
52.355964	2116.077777
52.356045	2033.623724
52.356126	972.973297
52.356207	51.153281
52.356288	0
52.356369	0
52.35645	0
52.356531	0
52.365446	0
52.365527	0
52.365608	0
52.365689	0
52.36577	544.564163
52.365851	882.572388
52.365932	1050.180977
52.366013	960.891054
52.366094	697.186569
52.366175	38.051552
52.366256	0
52.366337	0
