SPECTRUM - MS	
50.168921	0
50.168997	476.040181
50.169073	655.063765
50.169149	691.429859
50.169225	574.552618
50.169301	379.382778
50.169377	5.25524
50.169453	0
50.169529	0
50.169605	0
50.169681	0
50.188841	0
50.188917	0
50.188993	0
50.189069	0
50.189145	393.954228
50.189221	649.923782
50.189297	815.477498
50.189373	785.683617
50.189449	574.413366
50.189525	317.170791
50.189601	5.280459
50.189677	0
50.189753	0
50.189829	0
50.189905	0
50.206109	0
50.206185	0
50.206261	0
50.206337	0
50.206414	391.594517
50.20649	625.803891
50.206566	705.159104
50.206642	593.511105
50.206718	370.849646
50.206794	6.193978
50.20687	0
50.206946	0
50.207022	0
50.207098	0
50.218438	0
50.218515	0
50.218591	0
50.218667	0
50.218743	485.318338
50.218819	692.891243
50.218895	744.129323
50.218971	602.157659
50.219047	355.282869
50.219124	3.041414
50.2192	0
50.219276	0
50.219352	0
50.219428	0
50.219885	0
50.219961	0
50.220037	0
50.220113	0
50.220189	365.235242
50.220265	586.944298
50.220342	708.597601
50.220418	661.793127
50.220494	480.06292
50.22057	7.810629
50.220646	0
50.220722	0
50.220798	0
50.220874	0
50.234275	0
50.234351	0
50.234428	0
50.234504	0
50.23458	350.268551
50.234656	561.576956
50.234732	667.479183
50.234808	594.614713
50.234885	374.005898
50.234961	5.072288
50.235037	0
50.235113	0
50.235189	0
50.235265	0
50.25012	0
50.250196	0
50.250272	0
50.250348	0
50.250424	418.640363
50.250501	616.198596
50.250577	692.703942
50.250653	589.924656
50.250729	358.177437
50.250805	8.947936
50.250882	0
50.250958	0
50.251034	0
50.25111	0
50.251186	0
50.251263	0
50.251339	0
50.251415	525.920091
50.251491	724.67804
50.251567	794.305284
50.251643	697.152185
50.25172	485.129541
50.251796	4.377886
50.251872	0
50.251948	0
50.252024	0
50.252101	0
50.300521	0
50.300597	0
50.300673	0
50.30075	0
50.300826	327.8448
50.300902	612.885674
50.300979	723.01573
50.301055	569.326149
50.301131	299.87985
50.301208	6.405569
50.301284	0
50.30136	0
50.301437	0
50.301513	0
50.328996	0
50.329072	0
50.329148	0
50.329225	0
50.329301	472.041914
50.329377	686.027452
50.329454	782.259956
50.32953	699.564715
50.329606	471.209799
50.329683	6.091264
50.329759	0
50.329836	0
50.329912	0
50.329988	0
50.330065	0
50.330141	0
50.330217	380.728373
50.330294	678.948734
50.33037	814.854786
50.330447	693.942515
50.330523	416.887258
50.330599	5.386167
50.330676	0
50.330752	0
50.330828	0
50.330905	0
50.348629	0
50.348705	0
50.348782	0
50.348858	0
50.348935	375.431348
50.349011	582.315672
50.349087	687.175297
50.349164	607.871085
50.34924	376.430611
50.349317	3.061384
50.349393	0
50.349469	0
50.349546	0
50.349622	0
50.356424	0
50.356501	0
50.356577	0
50.356654	0
50.35673	313.124115
50.356806	622.644784
50.356883	842.199634
50.356959	860.812048
50.357036	689.4856
50.357112	459.534068
50.357189	7.789715
50.357265	0
50.357342	0
50.357418	0
50.357494	0
50.368656	0
50.368733	0
50.368809	0
50.368885	0
50.368962	484.539196
50.369038	720.861532
50.369115	781.95635
50.369191	629.265473
50.369268	361.67041
50.369344	15.166155
50.369421	0
50.369497	0
50.369574	0
50.36965	0
50.369956	0
50.370032	0
50.370109	0
50.370185	0
50.370262	466.502273
50.370338	652.761117
50.370415	695.082702
50.370491	563.452742
50.370568	335.462701
50.370644	4.213185
50.370721	0
50.370797	0
50.370874	0
50.37095	0
50.381963	0
50.38204	0
50.382116	0
50.382193	0
50.382269	519.906837
50.382346	701.538983
50.382422	716.783447
50.382499	568.751105
50.382575	354.259082
50.382652	4.388462
50.382728	0
50.382805	0
50.382881	0
50.382958	0
50.389996	0
50.390072	0
50.390149	0
50.390225	0
50.390302	535.127587
50.390378	680.607241
50.390455	710.924177
50.390531	612.726384
50.390608	420.613651
50.390684	17.717145
50.390761	0
50.390837	0
50.390914	0
50.39099	0
50.40025	0
50.400326	0
50.400403	0
50.400479	0
50.400556	540.114377
50.400633	775.856317
50.400709	812.363998
50.400786	647.875262
50.400862	407.821356
50.400939	6.931794
50.401015	0
50.401092	0
50.401168	0
50.401245	0
50.402623	0
50.402699	0
50.402776	0
50.402852	0
50.402929	464.226716
50.403005	658.420897
50.403082	717.936703
50.403158	616.533104
50.403235	407.957018
50.403311	5.323907
50.403388	0
50.403464	0
50.403541	0
50.403618	0
50.431337	0
50.431414	0
50.43149	0
50.431567	0
50.431644	361.532985
50.43172	573.769136
50.431797	738.439484
50.431873	738.597503
50.43195	553.364093
50.432027	280.418493
50.432103	4.762115
50.43218	0
50.432256	0
50.432333	0
50.43241	0
50.451797	0
50.451874	0
50.45195	0
50.452027	0
50.452104	397.243574
50.45218	630.051225
50.452257	756.565597
50.452334	690.744953
50.45241	471.112481
50.452487	7.918316
50.452563	0
50.45264	0
50.452717	0
50.452793	0
50.546903	0
50.54698	0
50.547057	0
50.547133	0
50.54721	397.723888
50.547287	640.59138
50.547364	709.907439
50.547441	579.60917
50.547518	366.781072
50.547595	4.877852
50.547671	0
50.547748	0
50.547825	0
50.547902	0
50.556282	0
50.556359	0
50.556436	0
50.556513	0
50.55659	384.001375
50.556667	605.124023
50.556743	699.883798
50.55682	620.745134
50.556897	423.844416
50.556974	7.327785
50.557051	0
50.557128	0
50.557205	0
50.557282	0
50.579972	0
50.580049	0
50.580126	0
50.580203	0
50.58028	496.31975
50.580357	756.305358
50.580434	790.426461
50.580511	594.329288
50.580588	317.691948
50.580665	4.783606
50.580742	0
50.580819	0
50.580896	0
50.580973	0
50.613383	0
50.61346	0
50.613537	0
50.613614	0
50.613691	424.934608
50.613768	608.677398
50.613845	688.889292
50.613922	606.835457
50.613999	404.082236
50.614076	24.398122
50.614153	0
50.61423	0
50.614307	0
50.614384	0
50.628559	0
50.628636	0
50.628713	0
50.62879	0
50.628867	437.189578
50.628944	640.334544
50.629022	740.257395
50.629099	695.117205
50.629176	524.212448
50.629253	8.539964
50.62933	0
50.629407	0
50.629484	0
50.629561	0
50.631642	0
50.631719	0
50.631796	0
50.631873	0
50.63195	496.005569
50.632027	769.408021
50.632104	860.397851
50.632181	713.59596
50.632258	435.910589
50.632335	7.575916
50.632412	0
50.632489	0
50.632566	0
50.632643	0
50.638578	0
50.638655	0
50.638732	0
50.638809	0
50.638886	455.074268
50.638963	705.713574
50.63904	808.624199
50.639117	705.04469
50.639194	472.563829
50.639272	34.268518
50.639349	0
50.639426	0
50.639503	0
50.63958	0
50.658701	0
50.658778	0
50.658855	0
50.658932	0
50.65901	477.345589
50.659087	697.46557
50.659164	794.463336
50.659241	702.805329
50.659318	482.853309
50.659395	8.438688
50.659472	0
50.659549	0
50.659627	0
50.659704	0
50.661169	0
50.661246	0
50.661323	0
50.661401	0
50.661478	347.98131
50.661555	572.374862
50.661632	732.11955
50.661709	732.572864
50.661786	573.563804
50.661863	336.226588
50.66194	9.247054
50.662018	0
50.662095	0
50.662172	0
50.662249	0
50.707247	0
50.707324	0
50.707401	0
50.707479	0
50.707556	508.484622
50.707633	737.596537
50.70771	800.669104
50.707787	666.768118
50.707865	426.911186
50.707942	11.740746
50.708019	0
50.708096	0
50.708174	0
50.708251	0
50.708946	0
50.709023	0
50.709101	0
50.709178	0
50.709255	555.56888
50.709332	758.126913
50.709409	814.574614
50.709487	716.051348
50.709564	526.447916
50.709641	9.265721
50.709718	0
50.709796	0
50.709873	0
50.70995	0
50.717984	0
50.718061	0
50.718139	0
50.718216	0
50.718293	694.517952
50.71837	1189.941048
50.718448	1447.957165
50.718525	1341.365148
50.718602	963.645381
50.71868	344.658821
50.718757	5.917099
50.718834	0
50.718911	0
50.718989	0
50.719066	0
50.735217	0
50.735295	0
50.735372	0
50.735449	0
50.735527	352.375413
50.735604	610.163898
50.735681	725.577526
50.735758	626.855001
50.735836	380.373011
50.735913	21.463501
50.73599	0
50.736068	0
50.736145	0
50.736222	0
50.740706	0
50.740783	0
50.740861	0
50.740938	0
50.741015	357.973833
50.741093	621.736382
50.74117	751.531532
50.741247	651.048315
50.741325	388.153055
50.741402	6.680159
50.741479	0
50.741556	0
50.741634	0
50.741711	0
50.7455	0
50.745577	0
50.745654	0
50.745732	0
50.745809	334.994373
50.745886	581.515119
50.745964	678.569174
50.746041	577.287275
50.746118	358.771469
50.746196	6.288892
50.746273	0
50.74635	0
50.746428	0
50.746505	0
50.748283	0
50.748361	0
50.748438	0
50.748515	0
50.748593	538.048462
50.74867	767.53379
50.748747	824.048942
50.748825	699.253318
50.748902	489.673218
50.748979	8.799967
50.749057	0
50.749134	0
50.749211	0
50.749289	0
50.751841	0
50.751918	0
50.751995	0
50.752073	0
50.75215	368.142178
50.752227	685.919306
50.752305	860.891788
50.752382	763.387598
50.752459	465.340686
50.752537	8.186829
50.752614	0
50.752691	0
50.752769	0
50.752846	0
50.777371	0
50.777449	0
50.777526	0
50.777604	0
50.777681	548.090744
50.777758	785.801099
50.777836	847.945298
50.777913	719.219661
50.777991	501.674528
50.778068	12.071527
50.778145	0
50.778223	0
50.7783	0
50.778377	0
50.79417	0
50.794248	0
50.794325	0
50.794403	0
50.79448	528.151763
50.794557	776.933271
50.794635	829.542376
50.794712	666.672428
50.79479	397.87102
50.794867	7.332104
50.794945	0
50.795022	0
50.795099	0
50.795177	0
50.799049	0
50.799126	0
50.799204	0
50.799281	0
50.799359	428.647734
50.799436	638.926062
50.799514	719.98431
50.799591	616.914416
50.799668	391.154963
50.799746	22.127256
50.799823	0
50.799901	0
50.799978	0
50.800056	0
50.857803	0
50.85788	0
50.857958	0
50.858035	0
50.858113	511.340144
50.858191	636.41583
50.858268	657.964939
50.858346	555.959449
50.858423	378.858375
50.858501	15.573385
50.858579	0
50.858656	0
50.858734	0
50.858811	0
50.899721	0
50.899799	0
50.899877	0
50.899954	0
50.900032	415.761139
50.90011	660.114136
50.900187	781.204657
50.900265	701.926189
50.900343	457.520303
50.90042	12.334769
50.900498	0
50.900576	0
50.900653	0
50.900731	0
50.969234	0
50.969311	0
50.969389	0
50.969467	0
50.969545	534.153117
50.969623	737.304702
50.969701	780.35051
50.969778	644.518863
50.969856	409.89231
50.969934	14.433341
50.970012	0
50.97009	0
50.970168	0
50.970246	0
50.978964	0
50.979042	0
50.97912	0
50.979198	0
50.979276	434.657677
50.979354	735.180216
50.979431	890.324692
50.979509	798.896329
50.979587	522.533534
50.979665	13.588644
50.979743	0
50.979821	0
50.979899	0
50.979976	0
51.016746	0
51.016824	0
51.016901	0
51.016979	0
51.017057	453.392572
51.017135	674.884379
51.017213	760.855274
51.017291	658.111401
51.017369	433.545574
51.017447	23.715596
51.017525	0
51.017603	0
51.017681	0
51.017759	0
51.02228	0
51.022358	0
51.022436	0
51.022514	0
51.022592	376.06818
51.02267	643.428149
51.022748	869.423884
51.022826	869.345529
51.022904	619.210992
51.022982	286.76238
51.02306	12.840525
51.023138	0
51.023215	0
51.023293	0
51.023371	0
51.036861	0
51.036939	0
51.037017	0
51.037095	0
51.037173	394.623058
51.037251	566.127671
51.037329	679.163915
51.037407	681.669502
51.037485	554.356485
51.037563	370.639123
51.037641	18.206129
51.037719	0
51.037797	0
51.037875	0
51.037953	0
51.066666	0
51.066744	0
51.066822	0
51.0669	0
51.066978	371.128445
51.067056	605.105093
51.067134	705.080432
51.067212	601.035638
51.06729	360.699328
51.067368	21.370224
51.067446	0
51.067524	0
51.067602	0
51.06768	0
51.090325	0
51.090403	0
51.090481	0
51.09056	0
51.090638	288.860307
51.090716	558.459447
51.090794	725.61009
51.090872	675.557776
51.09095	452.831924
51.091028	23.928809
51.091106	0
51.091184	0
51.091263	0
51.091341	0
51.097043	0
51.097122	0
51.0972	0
51.097278	0
51.097356	446.85247
51.097434	677.238255
51.097512	737.36278
51.09759	600.169287
51.097668	365.699305
51.097747	15.96455
51.097825	0
51.097903	0
51.097981	0
51.098059	0
51.145517	0
51.145595	0
51.145673	0
51.145751	0
51.14583	325.27119
51.145908	554.478519
51.145986	662.137878
51.146064	590.669597
51.146143	390.096597
51.146221	14.628525
51.146299	0
51.146377	0
51.146456	0
51.146534	0
51.153576	0
51.153654	0
51.153733	0
51.153811	0
51.153889	434.814563
51.153967	627.592341
51.154046	719.838987
51.154124	650.25683
51.154202	440.996671
51.15428	22.042207
51.154359	0
51.154437	0
51.154515	0
51.154593	0
51.177609	0
51.177688	0
51.177766	0
51.177844	0
51.177923	518.059916
51.178001	745.914707
51.178079	797.794968
51.178158	653.993804
51.178236	412.642016
51.178314	11.173603
51.178393	0
51.178471	0
51.178549	0
51.178627	0
51.181682	0
51.18176	0
51.181838	0
51.181917	0
51.181995	444.220739
51.182073	652.852931
51.182152	717.55632
51.18223	604.014457
51.182308	379.516418
51.182387	10.895176
51.182465	0
51.182543	0
51.182622	0
51.1827	0
51.199074	0
51.199152	0
51.19923	0
51.199309	0
51.199387	340.893097
51.199465	656.379989
51.199544	838.139286
51.199622	771.704057
51.1997	529.058429
51.199779	22.381645
51.199857	0
51.199936	0
51.200014	0
51.200092	0
51.241807	0
51.241886	0
51.241964	0
51.242042	0
51.242121	428.295581
51.242199	692.34514
51.242278	794.392123
51.242356	684.882728
51.242435	443.768975
51.242513	17.048919
51.242592	0
51.24267	0
51.242749	0
51.242827	0
51.244789	0
51.244867	0
51.244946	0
51.245024	0
51.245103	436.689067
51.245181	665.312395
51.245259	746.058042
51.245338	629.553162
51.245416	400.483008
51.245495	18.240421
51.245573	0
51.245652	0
51.24573	0
51.245809	0
51.248398	0
51.248477	0
51.248555	0
51.248634	0
51.248712	366.838156
51.248791	580.410206
51.248869	673.212227
51.248948	587.416671
51.249026	373.958107
51.249105	13.516835
51.249183	0
51.249262	0
51.24934	0
51.249418	0
51.261742	0
51.26182	0
51.261899	0
51.261977	0
51.262056	472.134887
51.262134	727.92698
51.262213	801.988694
51.262291	643.575418
51.26237	358.974385
51.262448	21.052553
51.262527	0
51.262605	0
51.262684	0
51.262762	0
51.283337	0
51.283416	0
51.283494	0
51.283573	0
51.283651	468.540267
51.28373	701.426185
51.283809	757.965797
51.283887	584.273459
51.283966	298.886628
51.284044	13.152992
51.284123	0
51.284201	0
51.28428	0
51.284358	0
51.339786	0
51.339865	0
51.339943	0
51.340022	0
51.340101	416.276644
51.340179	665.919711
51.340258	733.537748
51.340337	584.483185
51.340415	332.464794
51.340494	13.339038
51.340573	0
51.340652	0
51.34073	0
51.340809	0
51.422031	0
51.42211	0
51.422189	0
51.422268	0
51.422347	326.220522
51.422426	615.017043
51.422504	898.19038
51.422583	983.895037
51.422662	808.221982
51.422741	494.38734
51.42282	19.07803
51.422899	0
51.422978	0
51.423057	0
51.423135	0
51.535956	0
51.536035	0
51.536114	0
51.536193	0
51.536272	399.887132
51.536351	616.717191
51.536431	717.338123
51.53651	626.403318
51.536589	395.497166
51.536668	18.527465
51.536747	0
51.536826	0
51.536905	0
51.536984	0
51.540704	0
51.540783	0
51.540862	0
51.540942	0
51.541021	386.600834
51.5411	691.14135
51.541179	956.359306
51.541258	1039.455413
51.541337	899.418082
51.541416	627.184656
51.541496	366.124849
51.541575	23.771966
51.541654	0
51.541733	0
51.541812	0
51.541891	0
51.600512	0
51.600591	0
51.60067	0
51.60075	0
51.600829	391.208075
51.600908	712.105705
51.600988	922.203301
51.601067	883.045654
51.601146	636.285348
51.601225	385.882967
51.601305	13.983534
51.601384	447.419529
51.601463	646.549726
51.601543	707.126699
51.601622	580.834506
51.601701	343.564917
51.60178	17.111531
51.60186	0
51.601939	0
51.602018	0
51.602098	0
51.6086	0
51.608679	0
51.608758	0
51.608838	0
51.608917	368.144926
51.608996	575.67787
51.609076	682.633474
51.609155	624.186216
51.609234	429.129409
51.609314	27.948538
51.609393	0
51.609472	0
51.609552	0
51.609631	0
51.624147	0
51.624226	0
51.624305	0
51.624385	0
51.624464	322.388726
51.624544	562.8554
51.624623	670.088961
51.624702	608.021714
51.624782	433.315775
51.624861	23.473331
51.62494	0
51.62502	0
51.625099	0
51.625178	0
51.697693	0
51.697773	0
51.697852	0
51.697932	0
51.698011	385.66277
51.698091	628.746741
51.69817	767.919812
51.69825	715.596422
51.698329	492.061234
51.698409	20.506144
51.698488	0
51.698568	0
51.698647	0
51.698727	0
51.735878	0
51.735958	0
51.736038	0
51.736117	0
51.736197	374.799323
51.736276	582.659861
51.736356	680.164851
51.736436	623.54397
51.736515	447.169627
51.736595	31.429966
51.736674	0
51.736754	0
51.736834	0
51.736913	0
51.737152	0
51.737232	0
51.737311	0
51.737391	0
51.73747	526.354944
51.73755	790.885425
51.73763	883.530626
51.737709	754.191338
51.737789	485.513151
51.737868	24.044869
51.737948	0
51.738028	0
51.738107	0
51.738187	0
51.828494	0
51.828574	0
51.828654	0
51.828733	0
51.828813	413.852597
51.828893	662.150487
51.828973	770.160031
51.829053	680.011496
51.829132	460.080694
51.829212	19.851588
51.829292	0
51.829372	0
51.829452	0
51.829532	0
51.853324	0
51.853404	0
51.853484	0
51.853564	0
51.853643	381.828586
51.853723	605.892272
51.853803	715.178707
51.853883	641.253268
51.853963	420.138178
51.854043	20.287109
51.854123	0
51.854203	0
51.854282	0
51.854362	0
51.898559	0
51.898639	0
51.898719	0
51.898799	0
51.898879	283.736055
51.898959	594.496515
51.899039	799.909693
51.899119	778.362938
51.899199	565.548005
51.899279	323.837565
51.899358	18.707874
51.899438	0
51.899518	0
51.899598	0
51.899678	0
51.917117	0
51.917197	0
51.917277	0
51.917357	0
51.917437	282.768444
51.917517	549.795935
51.917597	706.87692
51.917677	669.087063
51.917757	475.222515
51.917837	30.178905
51.917918	0
51.917998	0
51.918078	0
51.918158	0
51.931603	0
51.931683	0
51.931763	0
51.931843	0
51.931923	392.091277
51.932003	637.275701
51.932083	760.910138
51.932163	673.463078
51.932244	417.778778
51.932324	21.452272
51.932404	0
51.932484	0
51.932564	0
51.932644	0
51.97694	0
51.977021	0
51.977101	0
51.977181	0
51.977261	495.915172
51.977341	730.910815
51.977421	783.530911
51.977502	640.515688
51.977582	398.167169
51.977662	22.121248
51.977742	0
51.977822	0
51.977902	0
51.977982	0
51.979906	0
51.979986	0
51.980067	0
51.980147	0
51.980227	338.619838
51.980307	569.199037
51.980387	728.074321
51.980467	715.789959
51.980548	527.539231
51.980628	30.960253
51.980708	0
51.980788	0
51.980868	0
51.980948	0
52.018565	0
52.018645	0
52.018726	0
52.018806	0
52.018886	479.231255
52.018966	707.485974
52.019047	753.865811
52.019127	594.056692
52.019207	327.346789
52.019287	30.136887
52.019368	0
52.019448	0
52.019528	0
52.019608	0
52.044817	0
52.044897	0
52.044977	0
52.045058	0
52.045138	342.137648
52.045218	570.241881
52.045299	678.542003
52.045379	593.978862
52.045459	371.77852
52.04554	20.145952
52.04562	0
52.0457	0
52.045781	0
52.045861	0
52.080734	0
52.080815	0
52.080895	0
52.080975	0
52.081056	383.453277
52.081136	564.428212
52.081217	637.591821
52.081297	583.906046
52.081377	435.890199
52.081458	20.830175
52.081538	0
52.081619	0
52.081699	0
52.081779	0
52.099712	0
52.099793	0
52.099873	0
52.099954	0
52.100034	279.981108
52.100115	529.075449
52.100195	705.705424
52.100276	684.47993
52.100356	482.253662
52.100436	22.99519
52.100517	0
52.100597	0
52.100678	0
52.100758	0
52.109688	0
52.109769	0
52.109849	0
52.10993	0
52.11001	424.87356
52.11009	635.065378
52.110171	684.081762
52.110251	568.832985
52.110332	374.358946
52.110412	18.532439
52.110493	0
52.110573	0
52.110654	0
52.110734	0
52.112907	0
52.112987	0
52.113068	0
52.113148	0
52.113229	335.790116
52.113309	555.221602
52.11339	673.418677
52.11347	618.122119
52.11355	429.673534
52.113631	20.586763
52.113711	0
52.113792	0
52.113872	0
52.113953	0
52.115965	0
52.116045	0
52.116126	0
52.116206	0
52.116287	446.026566
52.116367	619.500173
52.116448	683.891153
52.116528	623.726929
52.116608	467.35243
52.116689	31.360246
52.116769	0
52.11685	0
52.11693	0
52.117011	0
52.12836	0
52.128441	0
52.128521	0
52.128602	0
52.128682	349.961526
52.128763	617.685709
52.128843	803.344078
52.128924	775.340652
52.129004	545.604793
52.129085	40.69272
52.129165	0
52.129246	0
52.129326	0
52.129407	0
52.136411	0
52.136492	0
52.136573	0
52.136653	0
52.136734	477.35535
52.136814	800.789099
52.136895	957.459073
52.136975	836.530736
52.137056	522.895592
52.137136	37.643575
52.137217	0
52.137297	0
52.137378	0
52.137458	0
52.144304	0
52.144384	0
52.144465	0
52.144545	0
52.144626	330.178887
52.144706	549.168328
52.144787	658.552225
52.144867	610.936872
52.144948	451.955584
52.145028	26.683392
52.145109	0
52.14519	0
52.14527	0
52.145351	0
52.184839	0
52.18492	0
52.185001	0
52.185081	0
52.185162	432.594679
52.185243	644.343585
52.185323	741.288242
52.185404	670.898584
52.185484	478.486473
52.185565	27.455031
52.185646	0
52.185726	0
52.185807	0
52.185888	0
52.21154	0
52.211621	0
52.211701	0
52.211782	0
52.211863	435.445754
52.211943	718.926152
52.212024	866.941325
52.212105	799.392525
52.212185	572.645176
52.212266	34.025259
52.212347	0
52.212427	0
52.212508	0
52.212589	0
52.21267	456.144973
52.21275	659.366832
52.212831	701.063465
52.212912	567.329041
52.212992	340.910304
52.213073	34.042539
52.213154	0
52.213234	0
52.213315	0
52.213396	0
52.221225	0
52.221306	0
52.221386	0
52.221467	0
52.221548	449.737821
52.221628	654.420062
52.221709	705.014619
52.22179	587.594017
52.221871	381.221662
52.221951	22.561679
52.222032	0
52.222113	0
52.222193	0
52.222274	0
52.232931	0
52.233012	0
52.233093	0
52.233173	0
52.233254	360.773793
52.233335	612.723406
52.233416	707.332886
52.233496	589.943579
52.233577	355.994963
52.233658	28.319335
52.233739	0
52.233819	0
52.2339	0
52.233981	0
52.262497	0
52.262578	0
52.262658	0
52.262739	0
52.26282	467.231093
52.262901	698.114662
52.262982	750.13747
52.263063	621.691468
52.263143	417.806963
52.263224	24.594412
52.263305	0
52.263386	0
52.263467	0
52.263547	0
52.292411	0
52.292492	0
52.292573	0
52.292654	0
52.292735	308.991271
52.292816	537.044355
52.292897	776.23089
52.292977	890.741087
52.293058	804.969346
52.293139	566.154886
52.29322	300.477498
52.293301	25.636379
52.293382	0
52.293463	0
52.293544	0
52.293625	0
52.302523	0
52.302604	0
52.302685	0
52.302766	0
52.302847	420.137248
52.302928	632.789665
52.303009	696.834679
52.30309	592.342225
52.303171	392.170754
52.303251	43.486331
52.303332	0
52.303413	0
52.303494	0
52.303575	0
52.327047	0
52.327128	0
52.327209	0
52.32729	0
52.327371	408.298337
52.327452	656.57241
52.327533	741.720512
52.327614	615.157402
52.327695	360.70701
52.327776	19.089016
52.327857	0
52.327938	0
52.328019	0
52.3281	0
52.408025	0
52.408106	0
52.408187	0
52.408268	0
52.408349	336.990871
52.408431	644.079991
52.408512	904.476535
52.408593	993.297041
52.408674	870.195956
52.408755	617.36443
52.408836	365.55126
52.408917	23.000158
52.408999	0
52.40908	0
52.409161	0
52.409242	0
52.48	0
52.480082	0
52.480163	0
52.480244	0
52.480326	339.803101
52.480407	599.900911
52.480488	761.278891
52.48057	754.901449
52.480651	601.124269
52.480732	396.656894
52.480814	28.010903
52.480895	0
52.480976	0
52.481057	0
52.481139	0
52.485531	0
52.485612	0
52.485693	0
52.485775	0
52.485856	458.877512
52.485937	673.786662
52.486019	718.69929
52.4861	557.321551
52.486181	283.232078
52.486263	15.788611
52.486344	0
52.486425	0
52.486507	0
52.486588	0
52.498139	0
52.498221	0
52.498302	0
52.498383	0
52.498465	335.268123
52.498546	563.977304
52.498628	699.374486
52.498709	657.97855
52.49879	470.676343
52.498872	26.715129
52.498953	0
52.499034	0
52.499116	0
52.499197	0
52.500174	0
52.500255	0
52.500336	0
52.500418	0
52.500499	414.828358
52.50058	608.48493
52.500662	690.401185
52.500743	615.165978
52.500824	411.734254
52.500906	37.5573
52.500987	0
52.501069	0
52.50115	0
52.501231	0
52.54308	0
52.543162	0
52.543243	0
52.543325	0
52.543406	476.632545
52.543488	658.01483
52.543569	714.084947
52.54365	639.505985
52.543732	466.571516
52.543813	27.544992
52.543895	0
52.543976	0
52.544058	0
52.544139	0
52.563045	0
52.563127	0
52.563208	0
52.56329	0
52.563371	351.942813
52.563453	596.530609
52.563534	728.48368
52.563616	666.441201
52.563697	447.10725
52.563779	36.756165
52.56386	0
52.563942	0
52.564023	0
52.564105	0
52.564839	0
52.56492	0
52.565002	0
52.565083	0
52.565165	395.531631
52.565246	693.349088
52.565328	840.318114
52.565409	764.987921
52.565491	531.564117
52.565572	37.082611
52.565654	0
52.565735	0
52.565817	0
52.565898	0
52.582532	0
52.582614	0
52.582695	0
52.582777	0
52.582859	344.920851
52.58294	574.877695
52.583022	734.231704
